user_id,payment_id,linked_at,is_default_payment
USR08019,PMT06555,2026-02-25 01:59:05.779221,True
USR08030,PMT06556,2026-01-16 09:22:45.779221,True
USR08047,PMT06557,2026-01-22 17:01:33.779221,True
USR08057,PMT06558,2025-12-26 05:21:18.779221,True
USR08087,PMT06559,2026-01-02 03:37:33.779221,True
USR08095,PMT06560,2026-02-02 20:23:47.779221,True
USR08097,PMT06561,2026-04-08 17:10:59.779221,True
USR08111,PMT06562,2026-04-23 12:49:09.779221,True
USR08138,PMT06563,2026-04-18 06:37:50.779221,True
USR08143,PMT06564,2026-04-18 18:03:06.779221,True
USR08144,PMT06565,2026-01-16 22:11:41.779221,True
USR08147,PMT06566,2026-01-04 15:19:21.779221,True
USR08194,PMT06567,2026-02-24 17:37:39.779221,True
USR08199,PMT06568,2025-12-21 18:02:20.779221,True
USR08202,PMT06569,2026-01-31 10:11:53.779221,True
USR08208,PMT06570,2026-04-13 12:09:02.779221,True
USR08246,PMT06571,2026-01-31 03:21:33.779221,True
USR08259,PMT06572,2026-01-07 21:18:15.779221,True
USR08271,PMT06573,2026-02-26 10:45:30.779221,True
USR08292,PMT06574,2026-05-01 03:38:01.779221,True
USR08299,PMT06575,2026-03-14 08:33:40.779221,True
USR08316,PMT06576,2026-04-17 08:09:05.779221,True
USR08332,PMT06577,2025-12-10 00:55:35.779221,True
USR08355,PMT06578,2025-12-26 20:08:58.779221,True
USR08429,PMT06579,2026-04-10 03:58:06.779221,True
USR08464,PMT06580,2025-12-11 18:00:12.779221,True
USR08487,PMT06581,2026-02-05 05:30:27.779221,True
USR08499,PMT06582,2026-04-10 03:48:06.779221,True
USR08519,PMT06583,2026-04-15 12:06:56.779221,True
USR08527,PMT06584,2026-04-22 06:32:25.779221,True
USR08538,PMT06585,2026-05-15 14:14:43.779221,True
USR08548,PMT06586,2025-12-13 21:46:17.779221,True
USR08550,PMT06587,2025-12-12 04:48:13.779221,True
USR08593,PMT06588,2026-05-18 15:46:43.779221,True
USR08601,PMT06589,2026-02-24 21:24:22.779221,True
USR08603,PMT06590,2025-12-31 21:02:01.779221,True
USR08617,PMT06591,2026-02-26 23:00:11.779221,True
USR08652,PMT06592,2026-03-13 16:42:46.779221,True
USR08676,PMT06593,2026-01-22 08:32:42.779221,True
USR08723,PMT06594,2026-02-14 23:11:18.779221,True
USR08725,PMT06595,2026-04-09 22:37:57.779221,True
USR08726,PMT06596,2025-12-23 11:22:38.779221,True
USR08743,PMT06597,2026-04-03 13:32:31.779221,True
USR08767,PMT06598,2025-12-20 21:47:57.779221,True
USR08772,PMT06599,2025-12-21 04:32:19.779221,True
USR08796,PMT06600,2026-01-07 20:21:51.779221,True
USR08813,PMT06601,2026-05-17 20:41:16.779221,True
USR08837,PMT06602,2026-04-11 21:20:01.779221,True
USR08859,PMT06603,2026-02-20 19:23:50.779221,True
USR08865,PMT06604,2026-01-05 03:17:31.779221,True
USR08876,PMT06605,2026-03-24 04:40:23.779221,True
USR08885,PMT06606,2025-12-18 15:42:53.779221,True
USR08909,PMT06607,2026-03-08 04:10:33.779221,True
USR08930,PMT06608,2026-02-11 18:07:47.779221,True
USR08939,PMT06609,2026-04-09 15:05:37.779221,True
USR08941,PMT06610,2026-04-20 12:04:09.779221,True
USR08944,PMT06501,2026-02-24 10:03:19.779221,True
USR08953,PMT06502,2026-05-13 16:45:30.779221,True
USR08966,PMT06503,2026-03-08 14:05:00.779221,True
USR09004,PMT06504,2026-03-31 13:24:46.779221,True
USR09027,PMT06505,2026-02-12 13:24:18.779221,True
USR09046,PMT06506,2026-02-06 04:24:59.779221,True
USR09054,PMT06507,2026-02-21 16:39:24.779221,True
USR09081,PMT06508,2026-04-20 13:09:12.779221,True
USR09084,PMT06509,2026-03-10 09:37:03.779221,True
USR09105,PMT06510,2026-03-15 15:13:44.779221,True
USR09127,PMT06511,2025-12-21 10:43:34.779221,True
USR09133,PMT06512,2026-01-30 06:28:25.779221,True
USR09166,PMT06513,2026-01-16 18:38:17.779221,True
USR09198,PMT06514,2026-02-18 11:07:57.779221,True
USR09244,PMT06515,2026-04-25 08:35:53.779221,True
USR09261,PMT06516,2026-04-19 20:22:06.779221,True
USR09291,PMT06517,2026-04-03 08:31:50.779221,True
USR09325,PMT06518,2025-12-24 12:17:28.779221,True
USR09326,PMT06519,2026-04-10 05:42:31.779221,True
USR09330,PMT06520,2026-05-04 09:35:44.779221,True
USR09334,PMT06521,2026-02-02 16:23:40.779221,True
USR09336,PMT06522,2025-12-29 14:07:08.779221,True
USR09394,PMT06523,2026-01-13 20:34:31.779221,True
USR09396,PMT06524,2026-03-26 08:40:59.779221,True
USR09424,PMT06525,2026-03-17 05:37:07.779221,True
USR09465,PMT06526,2026-01-11 08:32:38.779221,True
USR09474,PMT06527,2025-12-14 13:47:49.779221,True
USR09499,PMT06528,2026-04-16 17:43:45.779221,True
USR09532,PMT06529,2026-03-28 13:38:23.779221,True
USR09547,PMT06530,2025-12-09 02:16:20.779221,True
USR09564,PMT06531,2026-01-25 09:32:52.779221,True
USR09565,PMT06532,2026-03-25 20:56:20.779221,True
USR09577,PMT06533,2026-03-05 05:40:15.779221,True
USR09583,PMT06534,2026-04-20 21:56:14.779221,True
USR09585,PMT06535,2026-01-05 19:24:58.779221,True
USR09601,PMT06536,2026-04-02 09:24:30.779221,True
USR09622,PMT06537,2026-02-19 21:05:01.779221,True
USR09628,PMT06538,2026-04-29 00:19:54.779221,True
USR09630,PMT06539,2026-01-22 19:39:11.779221,True
USR09655,PMT06540,2026-05-16 18:02:17.779221,True
USR09671,PMT06541,2026-05-23 05:02:10.779221,True
USR09702,PMT06542,2025-12-14 02:14:00.779221,True
USR09708,PMT06543,2025-12-25 07:04:55.779221,True
USR09777,PMT06544,2026-04-20 17:33:58.779221,True
USR09795,PMT06545,2026-03-18 00:28:43.779221,True
USR09801,PMT06546,2026-01-18 02:39:35.779221,True
USR09887,PMT06547,2026-05-17 07:26:43.779221,True
USR09918,PMT06548,2026-05-11 08:26:09.779221,True
USR09947,PMT06549,2025-12-21 23:26:44.779221,True
USR09976,PMT06550,2026-03-13 08:20:44.779221,True
USR00004,PMT06621,2025-12-18 00:36:25.779221,True
USR00010,PMT06622,2026-04-14 20:37:41.779221,True
USR00011,PMT06623,2026-03-25 05:57:29.779221,True
USR00014,PMT06624,2025-12-31 09:09:00.779221,True
USR00015,PMT06625,2026-01-04 04:54:46.779221,True
USR00017,PMT06626,2026-02-15 07:48:08.779221,True
USR00025,PMT06627,2026-02-19 07:48:34.779221,True
USR00027,PMT06628,2026-05-18 15:16:45.779221,True
USR00032,PMT06629,2026-01-29 06:13:35.779221,True
USR00037,PMT06630,2026-03-04 12:56:35.779221,True
USR00047,PMT06631,2026-03-25 11:17:50.779221,True
USR00050,PMT06632,2026-02-17 06:50:05.779221,True
USR00052,PMT06633,2026-02-25 20:27:52.779221,True
USR00056,PMT06634,2026-03-06 09:27:24.779221,True
USR00057,PMT06635,2025-12-23 08:03:29.779221,True
USR00059,PMT06636,2026-03-11 10:55:22.779221,True
USR00062,PMT06637,2026-02-08 01:24:16.779221,True
USR00064,PMT06638,2026-03-16 06:28:12.779221,True
USR00071,PMT06639,2026-03-29 08:45:06.779221,True
USR00073,PMT06640,2026-04-11 06:36:06.779221,True
USR00076,PMT06641,2026-05-12 17:27:09.779221,True
USR00079,PMT06642,2025-12-14 15:19:17.779221,True
USR00081,PMT06643,2026-02-06 22:06:36.779221,True
USR00084,PMT06644,2026-02-03 08:43:05.779221,True
USR00088,PMT06645,2026-05-25 09:28:53.779221,True
USR00091,PMT06646,2026-02-01 02:31:13.779221,True
USR00103,PMT06647,2025-12-15 12:25:54.779221,True
USR00120,PMT06648,2026-04-12 14:45:51.779221,True
USR00126,PMT06649,2026-04-18 01:06:01.779221,True
USR00128,PMT06650,2026-02-13 07:37:49.779221,True
USR00130,PMT06651,2026-02-06 18:42:57.779221,True
USR00136,PMT06652,2026-02-03 20:27:30.779221,True
USR00140,PMT06653,2026-05-19 23:31:02.779221,True
USR00141,PMT06654,2026-05-06 04:59:25.779221,True
USR00142,PMT06655,2026-01-09 20:45:46.779221,True
USR00165,PMT06656,2026-04-21 19:16:53.779221,True
USR00166,PMT06657,2026-03-18 15:04:24.779221,True
USR00167,PMT06658,2026-03-23 11:25:52.779221,True
USR00184,PMT06659,2026-01-14 16:34:02.779221,True
USR00201,PMT06660,2025-12-12 08:28:03.779221,True
USR00207,PMT06661,2026-03-05 17:48:22.779221,True
USR00212,PMT06662,2026-04-02 08:59:39.779221,True
USR00218,PMT06663,2026-02-09 21:12:09.779221,True
USR00222,PMT06664,2026-02-15 16:17:51.779221,True
USR00233,PMT06665,2026-05-19 12:13:48.779221,True
USR00241,PMT06666,2026-01-13 06:36:06.779221,True
USR00245,PMT06667,2026-02-15 13:50:48.779221,True
USR00246,PMT06668,2026-02-16 14:33:59.779221,True
USR00250,PMT06669,2026-02-23 23:25:34.779221,True
USR00251,PMT06670,2026-05-06 00:51:54.779221,True
USR00255,PMT06671,2025-12-15 15:50:09.779221,True
USR00264,PMT06672,2026-03-31 12:23:58.779221,True
USR00271,PMT06673,2025-12-27 09:08:15.779221,True
USR00280,PMT06674,2026-01-31 15:36:53.779221,True
USR00298,PMT06675,2026-05-06 21:55:09.779221,True
USR00308,PMT06676,2025-12-23 23:22:51.779221,True
USR00312,PMT06677,2025-12-20 04:31:44.779221,True
USR00313,PMT06678,2026-04-24 18:14:21.779221,True
USR00315,PMT06679,2026-04-02 02:03:03.779221,True
USR00319,PMT06680,2026-01-28 14:23:25.779221,True
USR00325,PMT06681,2026-05-14 18:11:36.779221,True
USR00328,PMT06682,2026-02-18 00:36:06.779221,True
USR00339,PMT06683,2025-12-09 22:25:50.779221,True
USR00340,PMT06684,2026-02-07 23:03:18.779221,True
USR00341,PMT06685,2026-02-07 03:50:09.779221,True
USR00342,PMT06686,2026-04-09 16:13:15.779221,True
USR00350,PMT06687,2026-02-24 07:41:34.779221,True
USR00353,PMT06688,2026-02-27 13:05:31.779221,True
USR00365,PMT06689,2026-01-05 10:59:55.779221,True
USR00366,PMT06690,2026-05-30 19:41:45.779221,True
USR00372,PMT06691,2026-01-01 00:19:08.779221,True
USR00375,PMT06692,2026-03-04 15:15:34.779221,True
USR00379,PMT06693,2026-01-15 07:14:20.779221,True
USR00380,PMT06694,2026-04-10 17:43:36.779221,True
USR00381,PMT06695,2026-01-03 09:13:07.779221,True
USR00384,PMT06696,2026-06-05 10:09:12.779221,True
USR00387,PMT06697,2026-05-27 05:07:43.779221,True
USR00389,PMT06698,2026-01-18 20:02:17.779221,True
USR00394,PMT06699,2026-05-04 11:37:32.779221,True
USR00395,PMT06700,2026-04-18 21:34:38.779221,True
USR00396,PMT06701,2026-04-23 13:36:58.779221,True
USR00398,PMT06702,2026-05-08 13:52:04.779221,True
USR00406,PMT06703,2026-02-06 19:45:58.779221,True
USR00409,PMT06704,2026-03-31 02:23:08.779221,True
USR00411,PMT06705,2026-02-07 21:10:33.779221,True
USR00412,PMT06706,2026-03-08 20:38:04.779221,True
USR00413,PMT06707,2026-04-26 06:04:34.779221,True
USR00419,PMT06708,2026-01-08 05:49:04.779221,True
USR00420,PMT06709,2026-02-18 15:10:53.779221,True
USR00425,PMT06710,2026-05-06 03:05:04.779221,True
USR00426,PMT06711,2026-04-12 20:29:22.779221,True
USR00429,PMT06712,2026-01-22 21:46:14.779221,True
USR00437,PMT06713,2026-06-05 19:40:25.779221,True
USR00438,PMT06714,2026-05-23 14:07:47.779221,True
USR00439,PMT06715,2026-03-01 04:26:28.779221,True
USR00456,PMT06716,2026-03-04 09:22:26.779221,True
USR00458,PMT06717,2026-03-09 21:37:17.779221,True
USR00461,PMT06718,2025-12-15 01:16:15.779221,True
USR00462,PMT06719,2026-02-28 22:37:28.779221,True
USR00464,PMT06720,2025-12-15 01:00:17.779221,True
USR00467,PMT06721,2026-03-22 08:41:24.779221,True
USR00468,PMT06722,2026-03-21 04:27:30.779221,True
USR00469,PMT06723,2026-03-25 18:21:28.779221,True
USR00471,PMT06724,2026-01-16 16:19:37.779221,True
USR00476,PMT06725,2026-03-11 04:15:41.779221,True
USR00479,PMT06726,2025-12-30 21:48:41.779221,True
USR00483,PMT06727,2026-05-09 14:21:18.779221,True
USR00485,PMT06728,2026-03-20 05:35:13.779221,True
USR00487,PMT06729,2026-05-05 02:10:07.779221,True
USR00488,PMT06730,2026-04-10 14:43:28.779221,True
USR00494,PMT06731,2026-02-19 19:57:59.779221,True
USR00495,PMT06732,2025-12-23 00:07:29.779221,True
USR00500,PMT06733,2025-12-30 15:39:26.779221,True
USR00507,PMT06734,2026-03-03 19:17:03.779221,True
USR00509,PMT06735,2026-01-10 17:03:42.779221,True
USR00511,PMT06736,2026-01-25 09:48:30.779221,True
USR00513,PMT06737,2026-01-08 17:08:14.779221,True
USR00514,PMT06738,2025-12-30 23:27:59.779221,True
USR00527,PMT06739,2026-03-13 14:57:48.779221,True
USR00535,PMT06740,2025-12-18 21:38:01.779221,True
USR00539,PMT06741,2026-01-15 14:53:14.779221,True
USR00540,PMT06742,2026-01-20 13:24:01.779221,True
USR00545,PMT06743,2026-03-26 18:53:58.779221,True
USR00550,PMT06744,2026-04-02 06:35:50.779221,True
USR00558,PMT06745,2026-03-07 20:58:08.779221,True
USR00566,PMT06746,2025-12-27 02:45:57.779221,True
USR00567,PMT06747,2026-06-03 04:42:10.779221,True
USR00572,PMT06748,2026-03-29 13:06:43.779221,True
USR00574,PMT06749,2025-12-09 10:50:02.779221,True
USR00576,PMT06750,2026-01-12 10:19:45.779221,True
USR00578,PMT06751,2026-02-07 02:41:08.779221,True
USR00583,PMT06752,2026-04-15 16:22:50.779221,True
USR00586,PMT06753,2026-04-12 18:44:27.779221,True
USR00589,PMT06754,2026-04-21 18:01:02.779221,True
USR00594,PMT06755,2026-06-03 00:06:03.779221,True
USR00600,PMT06756,2026-03-25 08:10:42.779221,True
USR00602,PMT06757,2026-04-07 16:54:28.779221,True
USR00605,PMT06758,2025-12-30 21:09:48.779221,True
USR00606,PMT06759,2026-01-06 01:13:23.779221,True
USR00610,PMT06760,2025-12-24 16:25:37.779221,True
USR00611,PMT06761,2025-12-21 16:38:35.779221,True
USR00615,PMT06762,2026-05-25 09:34:07.779221,True
USR00616,PMT06763,2026-01-24 20:32:23.779221,True
USR00617,PMT06764,2026-01-06 23:11:07.779221,True
USR00620,PMT06765,2026-01-09 12:00:36.779221,True
USR00623,PMT06766,2026-04-20 05:51:12.779221,True
USR00624,PMT06767,2026-02-01 11:09:21.779221,True
USR00625,PMT06768,2026-01-17 00:48:05.779221,True
USR00628,PMT06769,2026-03-27 00:49:51.779221,True
USR00634,PMT06770,2026-04-26 14:32:00.779221,True
USR00635,PMT06771,2026-02-02 02:13:29.779221,True
USR00638,PMT06772,2026-03-19 14:11:20.779221,True
USR00648,PMT06773,2026-01-07 06:05:14.779221,True
USR00650,PMT06774,2026-03-21 22:29:22.779221,True
USR00659,PMT06775,2026-01-19 13:04:22.779221,True
USR00667,PMT06776,2026-03-20 06:08:24.779221,True
USR00668,PMT06777,2026-03-21 04:40:09.779221,True
USR00669,PMT06778,2026-01-21 20:16:00.779221,True
USR00671,PMT06779,2026-05-15 10:25:21.779221,True
USR00673,PMT06780,2026-01-29 06:08:58.779221,True
USR00675,PMT06781,2026-04-05 05:45:08.779221,True
USR00678,PMT06782,2026-04-06 13:30:17.779221,True
USR00680,PMT06783,2026-03-03 13:19:24.779221,True
USR00687,PMT06784,2026-05-01 01:25:19.779221,True
USR00690,PMT06785,2025-12-12 01:51:18.779221,True
USR00698,PMT06786,2026-05-08 16:04:38.779221,True
USR00701,PMT06787,2026-03-03 07:36:41.779221,True
USR00705,PMT06788,2026-03-11 21:55:57.779221,True
USR00710,PMT06789,2025-12-24 02:47:44.779221,True
USR00713,PMT06790,2026-06-06 06:15:28.779221,True
USR00715,PMT06791,2026-01-17 08:37:02.779221,True
USR00717,PMT06792,2026-03-09 20:06:55.779221,True
USR00721,PMT06793,2026-05-19 13:44:57.779221,True
USR00723,PMT06794,2026-03-23 03:25:28.779221,True
USR00727,PMT06795,2026-02-25 05:26:37.779221,True
USR00733,PMT06796,2026-01-29 22:17:57.779221,True
USR00745,PMT06797,2025-12-16 10:54:39.779221,True
USR00747,PMT06798,2026-04-11 23:02:44.779221,True
USR00757,PMT06799,2026-03-05 13:36:56.779221,True
USR00760,PMT06800,2026-01-01 16:58:17.779221,True
USR00764,PMT06801,2026-04-25 03:01:06.779221,True
USR00768,PMT06802,2026-03-24 21:25:53.779221,True
USR00769,PMT06803,2026-03-24 11:49:13.779221,True
USR00771,PMT06804,2026-05-23 06:51:46.779221,True
USR00774,PMT06805,2026-05-01 03:13:49.779221,True
USR00778,PMT06806,2026-03-09 03:57:41.779221,True
USR00779,PMT06807,2026-02-21 06:31:08.779221,True
USR00787,PMT06808,2026-05-26 01:33:26.779221,True
USR00792,PMT06809,2026-04-29 09:03:32.779221,True
USR00793,PMT06810,2026-04-30 15:15:06.779221,True
USR00795,PMT06811,2026-05-03 23:44:48.779221,True
USR00799,PMT06812,2025-12-25 01:30:47.779221,True
USR00802,PMT06813,2026-05-02 05:01:06.779221,True
USR00810,PMT06814,2026-05-17 22:06:17.779221,True
USR00813,PMT06815,2026-04-07 06:57:51.779221,True
USR00817,PMT06816,2026-04-07 15:45:13.779221,True
USR00818,PMT06817,2026-04-08 23:18:02.779221,True
USR00822,PMT06818,2025-12-29 20:52:36.779221,True
USR00824,PMT06819,2025-12-18 07:06:10.779221,True
USR00826,PMT06820,2026-03-22 06:12:33.779221,True
USR00828,PMT06821,2026-06-06 01:02:04.779221,True
USR00831,PMT06822,2026-01-26 01:05:33.779221,True
USR00833,PMT06823,2026-02-08 12:06:59.779221,True
USR00836,PMT06824,2026-02-03 12:43:24.779221,True
USR00855,PMT06825,2026-03-05 05:09:30.779221,True
USR00861,PMT06826,2026-04-01 21:37:29.779221,True
USR00866,PMT06827,2025-12-14 12:01:26.779221,True
USR00867,PMT06828,2026-05-07 23:59:26.779221,True
USR00873,PMT06829,2026-02-17 04:12:04.779221,True
USR00879,PMT06830,2026-05-17 06:42:54.779221,True
USR00881,PMT06831,2026-05-09 17:16:46.779221,True
USR00883,PMT06832,2026-01-22 11:06:27.779221,True
USR00885,PMT06833,2026-02-07 07:55:23.779221,True
USR00887,PMT06834,2026-04-21 09:27:46.779221,True
USR00898,PMT06835,2026-05-06 09:34:38.779221,True
USR00901,PMT06836,2026-02-10 21:22:14.779221,True
USR00907,PMT06837,2026-02-09 05:58:40.779221,True
USR00913,PMT06838,2026-02-23 02:43:10.779221,True
USR00923,PMT06839,2026-03-03 15:50:31.779221,True
USR00927,PMT06840,2026-01-08 22:45:51.779221,True
USR00929,PMT06841,2026-01-25 02:28:10.779221,True
USR00935,PMT06842,2026-01-31 09:24:47.779221,True
USR00939,PMT06843,2026-05-22 00:18:01.779221,True
USR00940,PMT06844,2026-01-20 15:33:27.779221,True
USR00946,PMT06845,2026-02-18 05:10:20.779221,True
USR00947,PMT06846,2026-05-15 05:38:41.779221,True
USR00950,PMT06847,2026-02-23 13:47:16.779221,True
USR00952,PMT06848,2026-01-19 10:00:41.779221,True
USR00953,PMT06849,2026-04-16 22:45:14.779221,True
USR00954,PMT06850,2026-03-01 13:38:02.779221,True
USR00957,PMT06851,2026-05-13 09:33:27.779221,True
USR00959,PMT06852,2026-02-15 10:49:55.779221,True
USR00966,PMT06853,2026-05-27 07:48:06.779221,True
USR00974,PMT06854,2026-05-28 23:46:27.779221,True
USR00979,PMT06855,2026-01-15 15:43:53.779221,True
USR00985,PMT06856,2026-04-15 19:06:11.779221,True
USR00987,PMT06857,2026-02-01 16:39:01.779221,True
USR00992,PMT06858,2026-04-27 02:41:47.779221,True
USR00995,PMT06859,2026-01-10 12:51:24.779221,True
USR00997,PMT06860,2026-01-08 00:42:35.779221,True
USR00999,PMT06861,2025-12-09 06:01:41.779221,True
USR01004,PMT06862,2026-04-23 01:23:25.779221,True
USR01007,PMT06863,2026-04-20 19:01:29.779221,True
USR01014,PMT06864,2026-04-21 00:00:54.779221,True
USR01019,PMT06865,2026-05-01 16:33:17.779221,True
USR01020,PMT06866,2026-04-15 18:55:06.779221,True
USR01023,PMT06867,2026-05-15 02:10:19.779221,True
USR01032,PMT06868,2026-03-07 00:24:46.779221,True
USR01034,PMT06869,2026-04-14 08:39:56.779221,True
USR01035,PMT06870,2026-02-01 10:28:27.779221,True
USR01041,PMT06871,2026-02-11 05:06:42.779221,True
USR01049,PMT06872,2026-05-10 06:29:05.779221,True
USR01052,PMT06873,2026-03-01 04:43:35.779221,True
USR01053,PMT06874,2026-02-26 18:58:54.779221,True
USR01056,PMT06875,2026-06-06 06:02:16.779221,True
USR01059,PMT06876,2026-01-27 06:56:11.779221,True
USR01061,PMT06877,2026-02-12 13:22:05.779221,True
USR01062,PMT06878,2026-05-25 21:10:36.779221,True
USR01068,PMT06879,2025-12-25 19:21:46.779221,True
USR01077,PMT06880,2026-01-14 14:14:33.779221,True
USR01085,PMT06881,2026-01-17 23:51:25.779221,True
USR01089,PMT06882,2026-05-02 17:49:53.779221,True
USR01090,PMT06883,2026-04-02 09:41:48.779221,True
USR01096,PMT06884,2026-01-05 11:28:54.779221,True
USR01097,PMT06885,2026-05-24 17:06:51.779221,True
USR01106,PMT06886,2025-12-19 22:44:12.779221,True
USR01112,PMT06887,2026-01-05 14:05:18.779221,True
USR01138,PMT06888,2026-01-09 02:05:03.779221,True
USR01141,PMT06889,2026-01-20 10:00:25.779221,True
USR01142,PMT06890,2026-04-27 20:43:43.779221,True
USR01149,PMT06891,2026-02-10 10:57:22.779221,True
USR01151,PMT06892,2026-02-25 10:01:44.779221,True
USR01154,PMT06893,2026-01-13 13:17:22.779221,True
USR01156,PMT06894,2026-04-02 05:13:09.779221,True
USR01157,PMT06895,2026-05-27 22:59:47.779221,True
USR01159,PMT06896,2026-03-09 11:12:24.779221,True
USR01170,PMT06897,2026-03-09 17:08:18.779221,True
USR01176,PMT06898,2026-03-31 12:13:37.779221,True
USR01192,PMT06899,2026-04-14 22:28:20.779221,True
USR01194,PMT06900,2026-02-23 09:41:54.779221,True
USR01200,PMT06901,2025-12-11 00:50:43.779221,True
USR01203,PMT06902,2026-01-11 02:03:14.779221,True
USR01206,PMT06903,2026-04-12 00:34:16.779221,True
USR01222,PMT06904,2026-05-02 01:50:17.779221,True
USR01225,PMT06905,2026-03-21 18:13:42.779221,True
USR01231,PMT06906,2026-01-06 17:10:36.779221,True
USR01238,PMT06907,2026-02-24 18:37:46.779221,True
USR01241,PMT06908,2026-02-10 20:32:15.779221,True
USR01251,PMT06909,2026-05-06 14:43:12.779221,True
USR01259,PMT06910,2026-05-31 16:43:57.779221,True
USR01282,PMT06911,2026-03-12 00:30:21.779221,True
USR01288,PMT06912,2026-01-10 08:17:28.779221,True
USR01289,PMT06913,2025-12-13 00:26:53.779221,True
USR01290,PMT06914,2025-12-30 14:42:54.779221,True
USR01297,PMT06915,2026-05-05 10:36:45.779221,True
USR01298,PMT06916,2026-01-31 22:40:51.779221,True
USR01301,PMT06917,2026-06-03 18:25:05.779221,True
USR01302,PMT06918,2025-12-09 05:36:21.779221,True
USR01305,PMT06919,2026-02-04 05:33:28.779221,True
USR01307,PMT06920,2026-03-28 14:55:28.779221,True
USR01317,PMT06921,2026-05-03 13:03:06.779221,True
USR01320,PMT06922,2026-05-29 15:29:54.779221,True
USR01323,PMT06923,2026-01-13 06:37:53.779221,True
USR01330,PMT06924,2026-01-24 02:48:53.779221,True
USR01331,PMT06925,2026-05-25 15:06:09.779221,True
USR01334,PMT06926,2026-05-03 04:07:42.779221,True
USR01341,PMT06927,2026-05-31 13:33:25.779221,True
USR01354,PMT06928,2026-05-16 02:04:56.779221,True
USR01359,PMT06929,2026-03-10 12:05:52.779221,True
USR01362,PMT06930,2026-03-14 06:12:14.779221,True
USR01365,PMT06931,2026-01-22 08:09:57.779221,True
USR01376,PMT06932,2026-04-04 17:47:27.779221,True
USR01380,PMT06933,2026-03-07 10:51:30.779221,True
USR01384,PMT06934,2026-04-16 14:13:00.779221,True
USR01385,PMT06935,2026-05-12 07:58:46.779221,True
USR01388,PMT06936,2026-05-30 11:31:44.779221,True
USR01390,PMT06937,2026-01-24 22:35:29.779221,True
USR01397,PMT06938,2026-05-22 09:15:51.779221,True
USR01401,PMT06939,2026-01-26 00:41:25.779221,True
USR01402,PMT06940,2026-05-14 09:35:56.779221,True
USR01406,PMT06941,2026-04-13 06:46:28.779221,True
USR01414,PMT06942,2026-05-15 00:56:08.779221,True
USR01415,PMT06943,2026-02-08 06:14:25.779221,True
USR01419,PMT06944,2026-01-07 01:57:08.779221,True
USR01424,PMT06945,2026-01-17 21:02:57.779221,True
USR01427,PMT06946,2026-02-23 02:13:14.779221,True
USR01428,PMT06947,2026-02-15 11:54:06.779221,True
USR01429,PMT06948,2026-01-23 01:02:22.779221,True
USR01448,PMT06949,2026-02-14 01:47:46.779221,True
USR01450,PMT06950,2026-04-21 15:39:28.779221,True
USR01452,PMT06951,2026-02-25 02:40:37.779221,True
USR01455,PMT06952,2026-03-24 07:19:53.779221,True
USR01457,PMT06953,2026-02-18 10:09:10.779221,True
USR01460,PMT06954,2026-03-10 12:27:39.779221,True
USR01477,PMT06955,2026-02-20 21:03:07.779221,True
USR01483,PMT06956,2026-04-16 11:35:57.779221,True
USR01485,PMT06957,2025-12-15 01:13:34.779221,True
USR01486,PMT06958,2026-05-19 18:03:05.779221,True
USR01492,PMT06959,2026-02-01 12:05:18.779221,True
USR01496,PMT06960,2026-03-29 16:09:43.779221,True
USR01498,PMT06961,2026-05-07 03:35:59.779221,True
USR01499,PMT06962,2026-05-09 06:12:39.779221,True
USR01504,PMT06963,2026-01-04 04:58:19.779221,True
USR01505,PMT06964,2025-12-11 03:58:52.779221,True
USR01519,PMT06965,2025-12-09 13:17:36.779221,True
USR01521,PMT06966,2026-01-01 09:59:29.779221,True
USR01522,PMT06967,2026-03-15 08:48:32.779221,True
USR01531,PMT06968,2026-03-17 19:54:55.779221,True
USR01537,PMT06969,2026-03-26 17:21:22.779221,True
USR01538,PMT06970,2026-06-02 00:41:16.779221,True
USR01551,PMT06971,2026-02-05 12:04:19.779221,True
USR01554,PMT06972,2026-03-01 07:51:19.779221,True
USR01560,PMT06973,2026-03-09 13:32:08.779221,True
USR01568,PMT06974,2026-03-04 11:04:14.779221,True
USR01569,PMT06975,2026-02-10 09:28:04.779221,True
USR01571,PMT06976,2026-04-01 07:46:05.779221,True
USR01574,PMT06977,2026-04-26 13:25:06.779221,True
USR01577,PMT06978,2026-05-14 11:13:49.779221,True
USR01579,PMT06979,2026-03-28 19:52:18.779221,True
USR01589,PMT06980,2026-04-22 10:52:47.779221,True
USR01592,PMT06981,2026-01-24 05:41:38.779221,True
USR01595,PMT06982,2026-03-10 21:49:04.779221,True
USR01596,PMT06983,2026-05-21 15:56:15.779221,True
USR01605,PMT06984,2026-05-22 12:47:35.779221,True
USR01608,PMT06985,2025-12-22 15:48:58.779221,True
USR01613,PMT06986,2026-02-15 09:05:18.779221,True
USR01614,PMT06987,2026-03-05 16:46:17.779221,True
USR01616,PMT06988,2026-01-28 12:05:26.779221,True
USR01618,PMT06989,2025-12-12 20:59:35.779221,True
USR01619,PMT06990,2026-03-18 13:40:34.779221,True
USR01634,PMT06991,2026-05-01 02:13:00.779221,True
USR01648,PMT06992,2025-12-24 09:47:16.779221,True
USR01659,PMT06993,2026-04-13 21:04:05.779221,True
USR01663,PMT06994,2026-03-16 01:59:16.779221,True
USR01666,PMT06995,2026-03-28 17:08:01.779221,True
USR01675,PMT06996,2026-05-15 11:14:02.779221,True
