referral_id,referrer_user_id,referred_user_id,referral_date,reward_amount,reward_claimed
REF01101,USR04707,USR09197,2026-05-25 12:21:53.779221,25000.0,True
REF01102,USR01785,USR02615,2026-05-25 11:56:40.779221,25000.0,True
REF01103,USR03358,USR04148,2026-05-25 13:39:21.779221,25000.0,True
REF01104,USR05262,USR00663,2026-05-25 14:11:36.779221,25000.0,False
REF01105,USR02538,USR03768,2026-05-25 13:55:52.779221,25000.0,True
REF01106,USR07759,USR06734,2026-05-25 14:50:54.779221,25000.0,False
REF01107,USR02073,USR06526,2026-05-25 14:44:06.779221,25000.0,True
REF01108,USR04055,USR02982,2026-05-25 15:02:32.779221,25000.0,True
REF01109,USR04661,USR07562,2026-05-25 15:30:17.779221,25000.0,True
REF01110,USR08289,USR06206,2026-05-25 16:23:34.779221,25000.0,False
REF01111,USR04794,USR09819,2026-05-25 16:42:48.779221,25000.0,False
REF01112,USR07754,USR06198,2026-05-25 17:02:15.779221,25000.0,True
REF01113,USR08661,USR02845,2026-05-25 16:48:06.779221,25000.0,True
REF01114,USR09605,USR08263,2026-05-25 17:14:50.779221,25000.0,True
REF01115,USR06158,USR07734,2026-05-25 17:59:12.779221,25000.0,False
REF01116,USR02144,USR05459,2026-05-25 19:45:25.779221,25000.0,True
REF01117,USR07447,USR07127,2026-05-25 19:39:52.779221,25000.0,False
REF01118,USR00973,USR01469,2026-05-25 19:40:46.779221,25000.0,False
REF01119,USR05377,USR09854,2026-05-25 20:13:13.779221,25000.0,True
REF01120,USR02787,USR06296,2026-05-25 21:53:50.779221,25000.0,False
REF01121,USR09230,USR08209,2026-05-25 21:45:41.779221,25000.0,True
REF01122,USR09101,USR09425,2026-05-25 21:44:45.779221,25000.0,True
REF01123,USR01681,USR00179,2026-05-25 22:27:28.779221,25000.0,True
REF01124,USR06150,USR07633,2026-05-25 22:57:01.779221,25000.0,False
REF01125,USR00702,USR06082,2026-05-25 22:44:52.779221,25000.0,True
REF01126,USR09350,USR02293,2026-05-25 23:18:39.779221,25000.0,True
REF01127,USR09988,USR02674,2026-05-26 00:16:08.779221,25000.0,False
REF01128,USR01827,USR08996,2026-05-26 01:06:11.779221,25000.0,False
REF01129,USR03047,USR03993,2026-05-26 01:17:08.779221,25000.0,False
REF01130,USR00055,USR04217,2026-05-26 01:14:03.779221,25000.0,True
REF01131,USR06306,USR08541,2026-05-26 01:53:09.779221,25000.0,True
REF01132,USR02745,USR06354,2026-05-26 02:04:58.779221,25000.0,False
REF01133,USR06529,USR06622,2026-05-26 01:57:41.779221,25000.0,True
REF01134,USR02394,USR05028,2026-05-26 02:21:26.779221,25000.0,False
REF01135,USR01739,USR09986,2026-05-26 02:58:26.779221,25000.0,True
REF01136,USR03321,USR06109,2026-05-26 04:05:32.779221,25000.0,True
REF01137,USR06099,USR00868,2026-05-26 04:42:28.779221,25000.0,True
REF01138,USR04634,USR00622,2026-05-26 06:11:09.779221,25000.0,True
REF01139,USR04594,USR05256,2026-05-26 06:14:37.779221,25000.0,True
REF01140,USR03159,USR04317,2026-05-26 06:43:57.779221,25000.0,False
REF01141,USR09447,USR02617,2026-05-26 06:39:04.779221,25000.0,False
REF01142,USR01590,USR06750,2026-05-26 06:43:57.779221,25000.0,True
REF01143,USR09529,USR01840,2026-05-26 08:47:52.779221,25000.0,False
REF01144,USR02947,USR08979,2026-05-26 09:46:58.779221,25000.0,False
REF01145,USR05774,USR07835,2026-05-26 09:55:01.779221,25000.0,True
REF01146,USR02076,USR04736,2026-05-26 10:04:59.779221,25000.0,False
REF01147,USR09278,USR01904,2026-05-26 09:57:07.779221,25000.0,True
REF01148,USR04899,USR05195,2026-05-26 10:57:17.779221,25000.0,True
REF01149,USR08607,USR07261,2026-05-26 11:30:16.779221,25000.0,False
REF01150,USR07420,USR00798,2026-05-26 11:54:10.779221,25000.0,True
REF01151,USR08864,USR00368,2026-05-26 13:28:35.779221,25000.0,True
REF01152,USR03462,USR05640,2026-05-26 13:08:28.779221,25000.0,False
REF01153,USR02758,USR05810,2026-05-26 13:38:49.779221,25000.0,True
REF01154,USR05537,USR09657,2026-05-26 13:48:40.779221,25000.0,False
REF01155,USR00024,USR08903,2026-05-26 15:04:09.779221,25000.0,True
REF01156,USR04546,USR01685,2026-05-26 15:16:00.779221,25000.0,True
REF01157,USR05138,USR02602,2026-05-26 16:42:32.779221,25000.0,True
REF01158,USR00175,USR07441,2026-05-26 18:04:47.779221,25000.0,True
REF01159,USR04719,USR04378,2026-05-26 19:50:43.779221,25000.0,True
REF01160,USR04810,USR00592,2026-05-26 19:54:58.779221,25000.0,False
REF01161,USR02521,USR06148,2026-05-26 20:59:46.779221,25000.0,True
REF01162,USR04265,USR09484,2026-05-26 22:12:23.779221,25000.0,True
REF01163,USR05865,USR07780,2026-05-26 22:24:19.779221,25000.0,False
REF01164,USR00967,USR04096,2026-05-27 00:03:44.779221,25000.0,False
REF01165,USR02495,USR08436,2026-05-27 00:03:36.779221,25000.0,False
REF01166,USR07334,USR00427,2026-05-27 00:08:30.779221,25000.0,False
REF01167,USR04598,USR09221,2026-05-27 00:54:47.779221,25000.0,False
REF01168,USR02133,USR01512,2026-05-27 01:48:23.779221,25000.0,False
REF01169,USR09075,USR00230,2026-05-27 01:17:13.779221,25000.0,True
REF01170,USR03625,USR03769,2026-05-27 01:51:23.779221,25000.0,True
REF01171,USR09355,USR06931,2026-05-27 01:59:30.779221,25000.0,False
REF01172,USR09555,USR04275,2026-05-27 01:45:06.779221,25000.0,True
REF01173,USR06398,USR09745,2026-05-27 03:32:02.779221,25000.0,False
REF01174,USR07945,USR00351,2026-05-27 04:24:21.779221,25000.0,False
REF01175,USR01229,USR08149,2026-05-27 07:21:57.779221,25000.0,True
REF01176,USR01745,USR00796,2026-05-27 07:50:30.779221,25000.0,False
REF01177,USR08534,USR00531,2026-05-27 08:12:13.779221,25000.0,False
REF01178,USR02534,USR01716,2026-05-27 09:18:00.779221,25000.0,True
REF01179,USR06638,USR09797,2026-05-27 10:46:30.779221,25000.0,True
REF01180,USR04401,USR03639,2026-05-27 12:34:39.779221,25000.0,False
REF01181,USR06091,USR09902,2026-05-27 12:33:19.779221,25000.0,False
REF01182,USR04509,USR02662,2026-05-27 13:13:47.779221,25000.0,True
REF01183,USR09413,USR05416,2026-05-27 13:20:04.779221,25000.0,False
REF01184,USR02363,USR02348,2026-05-27 13:33:14.779221,25000.0,True
REF01185,USR06533,USR00400,2026-05-27 13:45:25.779221,25000.0,True
REF01186,USR02661,USR07405,2026-05-27 14:11:49.779221,25000.0,False
REF01187,USR09307,USR08287,2026-05-27 14:39:55.779221,25000.0,False
REF01188,USR05534,USR02654,2026-05-27 16:35:48.779221,25000.0,False
REF01189,USR03180,USR08375,2026-05-27 16:47:49.779221,25000.0,False
REF01190,USR00261,USR04855,2026-05-27 17:01:55.779221,25000.0,True
REF01191,USR01245,USR00908,2026-05-27 17:29:12.779221,25000.0,True
REF01192,USR05742,USR09759,2026-05-27 17:51:11.779221,25000.0,False
REF01193,USR05277,USR00725,2026-05-27 20:18:55.779221,25000.0,False
REF01194,USR06648,USR09372,2026-05-27 20:33:50.779221,25000.0,False
REF01195,USR09856,USR05143,2026-05-27 20:26:36.779221,25000.0,True
REF01196,USR01316,USR00681,2026-05-27 20:38:43.779221,25000.0,False
REF01197,USR01815,USR08683,2026-05-27 21:21:00.779221,25000.0,False
REF01198,USR04614,USR03176,2026-05-27 21:27:41.779221,25000.0,True
REF01199,USR05791,USR03401,2026-05-27 21:41:28.779221,25000.0,False
REF01200,USR01725,USR06009,2026-05-27 22:52:34.779221,25000.0,False
REF01201,USR02205,USR03968,2026-05-27 23:13:27.779221,25000.0,True
REF01202,USR07484,USR02583,2026-05-27 22:58:16.779221,25000.0,False
REF01203,USR06294,USR06137,2026-05-28 01:13:31.779221,25000.0,False
REF01204,USR05934,USR01183,2026-05-28 01:19:55.779221,25000.0,True
REF01205,USR06863,USR06983,2026-05-28 01:51:38.779221,25000.0,False
REF01206,USR04138,USR00882,2026-05-28 01:53:09.779221,25000.0,True
REF01207,USR00917,USR08650,2026-05-28 02:06:30.779221,25000.0,False
REF01208,USR05324,USR07421,2026-05-28 02:31:18.779221,25000.0,False
REF01209,USR05690,USR04683,2026-05-28 03:18:20.779221,25000.0,True
REF01210,USR07546,USR04712,2026-05-28 03:52:13.779221,25000.0,True
REF01211,USR05063,USR00053,2026-05-28 04:06:34.779221,25000.0,False
REF01212,USR08021,USR03649,2026-05-28 04:35:31.779221,25000.0,False
REF01213,USR05720,USR04214,2026-05-28 06:10:37.779221,25000.0,False
REF01214,USR04866,USR02091,2026-05-28 06:05:38.779221,25000.0,False
REF01215,USR08399,USR05055,2026-05-28 07:03:50.779221,25000.0,True
REF01216,USR03656,USR09378,2026-05-28 08:16:28.779221,25000.0,False
REF01217,USR07210,USR04533,2026-05-28 07:39:36.779221,25000.0,True
REF01218,USR04840,USR03055,2026-05-28 08:01:53.779221,25000.0,False
REF01219,USR05714,USR08010,2026-05-28 08:45:14.779221,25000.0,False
REF01220,USR07593,USR04975,2026-05-28 08:53:07.779221,25000.0,False
REF01221,USR00002,USR01720,2026-05-28 08:47:55.779221,25000.0,False
REF01222,USR06000,USR01622,2026-05-28 09:48:40.779221,25000.0,False
REF01223,USR05509,USR09109,2026-05-28 10:42:22.779221,25000.0,True
REF01224,USR05357,USR09677,2026-05-28 11:04:41.779221,25000.0,False
REF01225,USR00948,USR08237,2026-05-28 10:48:41.779221,25000.0,False
REF01226,USR01309,USR09269,2026-05-28 11:07:09.779221,25000.0,False
REF01227,USR07612,USR09765,2026-05-28 13:00:18.779221,25000.0,False
REF01228,USR06343,USR03095,2026-05-28 13:18:22.779221,25000.0,True
REF01229,USR09217,USR06138,2026-05-28 13:54:24.779221,25000.0,False
REF01230,USR01430,USR03807,2026-05-28 15:38:53.779221,25000.0,False
REF01231,USR09235,USR08518,2026-05-28 15:40:10.779221,25000.0,True
REF01232,USR04618,USR05823,2026-05-28 15:26:38.779221,25000.0,False
REF01233,USR06369,USR03959,2026-05-28 19:34:03.779221,25000.0,False
REF01234,USR05008,USR03199,2026-05-28 19:35:18.779221,25000.0,False
REF01235,USR02448,USR09987,2026-05-28 19:29:11.779221,25000.0,True
REF01236,USR08442,USR08240,2026-05-28 19:55:27.779221,25000.0,False
REF01237,USR00756,USR03408,2026-05-28 20:05:58.779221,25000.0,True
REF01238,USR03282,USR03134,2026-05-28 21:35:12.779221,25000.0,False
REF01239,USR02068,USR08832,2026-05-28 21:47:39.779221,25000.0,False
REF01240,USR00682,USR06838,2026-05-28 22:37:15.779221,25000.0,True
REF01241,USR05892,USR05101,2026-05-28 23:15:39.779221,25000.0,True
REF01242,USR03348,USR06556,2026-05-28 23:35:17.779221,25000.0,False
REF01243,USR00627,USR01422,2026-05-28 23:54:06.779221,25000.0,True
REF01244,USR01488,USR05990,2026-05-29 02:15:36.779221,25000.0,False
REF01245,USR05944,USR09776,2026-05-29 02:30:04.779221,25000.0,False
REF01246,USR02360,USR08687,2026-05-29 02:48:28.779221,25000.0,False
REF01247,USR04960,USR09546,2026-05-29 04:27:01.779221,25000.0,False
REF01248,USR05793,USR07211,2026-05-29 04:15:08.779221,25000.0,True
REF01249,USR01349,USR05746,2026-05-29 05:30:38.779221,25000.0,False
REF01250,USR07373,USR02274,2026-05-29 05:42:05.779221,25000.0,True
REF01251,USR07350,USR01163,2026-05-29 06:38:48.779221,25000.0,True
REF01252,USR06413,USR09743,2026-05-29 06:30:08.779221,25000.0,True
REF01253,USR01567,USR04350,2026-05-29 06:40:48.779221,25000.0,True
REF01254,USR00146,USR01447,2026-05-29 06:47:07.779221,25000.0,False
REF01255,USR00083,USR03967,2026-05-29 07:23:22.779221,25000.0,False
REF01256,USR09354,USR03880,2026-05-29 08:04:40.779221,25000.0,True
REF01257,USR08285,USR06361,2026-05-29 07:42:04.779221,25000.0,True
REF01258,USR07662,USR04633,2026-05-29 08:05:42.779221,25000.0,False
REF01259,USR03267,USR09527,2026-05-29 08:42:14.779221,25000.0,True
REF01260,USR07623,USR06244,2026-05-29 08:37:38.779221,25000.0,False
REF01261,USR02556,USR08540,2026-05-29 10:07:04.779221,25000.0,False
REF01262,USR02714,USR09192,2026-05-29 10:16:27.779221,25000.0,True
REF01263,USR04702,USR03679,2026-05-29 10:16:17.779221,25000.0,True
REF01264,USR01697,USR00145,2026-05-29 10:54:49.779221,25000.0,False
REF01265,USR00235,USR04538,2026-05-29 10:52:16.779221,25000.0,True
REF01266,USR02599,USR01597,2026-05-29 10:38:09.779221,25000.0,False
REF01267,USR03969,USR02855,2026-05-29 10:47:23.779221,25000.0,False
REF01268,USR04169,USR06519,2026-05-29 11:38:29.779221,25000.0,False
REF01269,USR03827,USR08242,2026-05-29 12:34:00.779221,25000.0,True
REF01270,USR02777,USR03053,2026-05-29 12:51:47.779221,25000.0,True
REF01271,USR02517,USR06172,2026-05-29 13:08:13.779221,25000.0,False
REF01272,USR02914,USR00132,2026-05-29 13:35:27.779221,25000.0,False
REF01273,USR09342,USR07250,2026-05-29 14:03:45.779221,25000.0,False
REF01274,USR03538,USR08301,2026-05-29 14:48:11.779221,25000.0,True
REF01275,USR08848,USR08799,2026-05-29 15:19:52.779221,25000.0,False
REF01276,USR04225,USR08838,2026-05-29 15:42:31.779221,25000.0,True
REF01277,USR05030,USR04746,2026-05-29 16:00:22.779221,25000.0,True
REF01278,USR05044,USR03885,2026-05-29 16:20:31.779221,25000.0,True
REF01279,USR08039,USR05721,2026-05-29 17:10:14.779221,25000.0,True
REF01280,USR05744,USR09983,2026-05-29 18:31:23.779221,25000.0,False
REF01281,USR06988,USR02883,2026-05-29 19:25:51.779221,25000.0,False
REF01282,USR02466,USR00909,2026-05-29 18:52:34.779221,25000.0,False
REF01283,USR02017,USR01081,2026-05-29 19:26:34.779221,25000.0,True
REF01284,USR06488,USR02832,2026-05-29 19:53:32.779221,25000.0,True
REF01285,USR04717,USR03390,2026-05-29 20:58:31.779221,25000.0,False
REF01286,USR02699,USR07818,2026-05-29 21:46:39.779221,25000.0,False
REF01287,USR04106,USR05321,2026-05-29 22:13:33.779221,25000.0,True
REF01288,USR00402,USR00711,2026-05-29 22:13:29.779221,25000.0,True
REF01289,USR09640,USR03571,2026-05-30 00:09:39.779221,25000.0,True
REF01290,USR05653,USR00649,2026-05-30 00:00:23.779221,25000.0,False
REF01291,USR09831,USR03296,2026-05-30 00:02:00.779221,25000.0,False
REF01292,USR00321,USR00945,2026-05-30 00:08:46.779221,25000.0,True
REF01293,USR04122,USR01861,2026-05-30 00:29:38.779221,25000.0,False
REF01294,USR02264,USR03694,2026-05-30 01:11:27.779221,25000.0,False
REF01295,USR04164,USR06432,2026-05-30 01:20:08.779221,25000.0,True
REF01296,USR02038,USR08835,2026-05-30 02:26:54.779221,25000.0,False
REF01297,USR04749,USR07279,2026-05-30 03:11:43.779221,25000.0,True
REF01298,USR08901,USR03953,2026-05-30 03:28:16.779221,25000.0,True
REF01299,USR01144,USR00434,2026-05-30 03:45:41.779221,25000.0,True
REF01300,USR07286,USR05215,2026-05-30 04:36:59.779221,25000.0,True
REF01301,USR09771,USR02690,2026-05-30 06:33:21.779221,25000.0,False
REF01302,USR05382,USR09238,2026-05-30 07:28:54.779221,25000.0,False
REF01303,USR01956,USR00013,2026-05-30 08:10:58.779221,25000.0,False
REF01304,USR04980,USR03752,2026-05-30 08:17:55.779221,25000.0,False
REF01305,USR02312,USR06347,2026-05-30 07:45:14.779221,25000.0,True
REF01306,USR09519,USR08203,2026-05-30 08:29:07.779221,25000.0,False
REF01307,USR08922,USR05879,2026-05-30 09:18:04.779221,25000.0,True
REF01308,USR05650,USR06675,2026-05-30 10:13:20.779221,25000.0,True
REF01309,USR09252,USR05043,2026-05-30 10:24:18.779221,25000.0,True
REF01310,USR05726,USR00812,2026-05-30 10:22:11.779221,25000.0,False
REF01311,USR05741,USR08680,2026-05-30 11:05:38.779221,25000.0,False
REF01312,USR06518,USR07886,2026-05-30 11:31:37.779221,25000.0,True
REF01313,USR07868,USR09218,2026-05-30 12:06:04.779221,25000.0,False
REF01314,USR08035,USR07030,2026-05-30 12:30:36.779221,25000.0,False
REF01315,USR04116,USR03058,2026-05-30 12:42:59.779221,25000.0,False
REF01316,USR04297,USR08112,2026-05-30 12:58:37.779221,25000.0,True
REF01317,USR08645,USR08329,2026-05-30 14:57:10.779221,25000.0,False
REF01318,USR08032,USR01105,2026-05-30 16:23:17.779221,25000.0,False
REF01319,USR01266,USR09327,2026-05-30 16:45:50.779221,25000.0,True
REF01320,USR03789,USR00238,2026-05-30 16:52:12.779221,25000.0,True
REF01321,USR05133,USR09981,2026-05-30 19:27:54.779221,25000.0,False
REF01322,USR04396,USR09136,2026-05-30 19:52:49.779221,25000.0,True
REF01323,USR03923,USR06276,2026-05-30 19:09:26.779221,25000.0,True
REF01324,USR03914,USR01039,2026-05-30 20:46:53.779221,25000.0,True
REF01325,USR01260,USR01295,2026-05-30 20:57:54.779221,25000.0,True
REF01326,USR00961,USR08689,2026-05-30 21:12:51.779221,25000.0,False
REF01327,USR03887,USR00491,2026-05-30 22:22:43.779221,25000.0,False
REF01328,USR02019,USR04352,2026-05-30 22:39:33.779221,25000.0,True
REF01329,USR01964,USR05597,2026-05-30 23:46:13.779221,25000.0,False
REF01330,USR01655,USR02128,2026-05-30 23:44:45.779221,25000.0,False
REF01331,USR06066,USR08879,2026-05-31 02:54:12.779221,25000.0,False
REF01332,USR05106,USR09872,2026-05-31 03:19:16.779221,25000.0,False
REF01333,USR09748,USR03175,2026-05-31 03:13:34.779221,25000.0,True
REF01334,USR05804,USR03309,2026-05-31 03:39:55.779221,25000.0,True
REF01335,USR04743,USR07938,2026-05-31 04:24:30.779221,25000.0,False
REF01336,USR01326,USR00504,2026-05-31 04:39:57.779221,25000.0,False
REF01337,USR06521,USR03856,2026-05-31 04:42:10.779221,25000.0,False
REF01338,USR07414,USR00337,2026-05-31 06:46:37.779221,25000.0,True
REF01339,USR06194,USR00880,2026-05-31 07:00:41.779221,25000.0,True
REF01340,USR01242,USR02963,2026-05-31 07:17:16.779221,25000.0,False
REF01341,USR00473,USR01534,2026-05-31 08:39:31.779221,25000.0,False
REF01342,USR05492,USR02444,2026-05-31 09:09:19.779221,25000.0,True
REF01343,USR02172,USR01074,2026-05-31 10:18:35.779221,25000.0,True
REF01344,USR03024,USR02323,2026-05-31 10:21:55.779221,25000.0,False
REF01345,USR09783,USR04182,2026-05-31 10:37:23.779221,25000.0,False
REF01346,USR02545,USR01368,2026-05-31 11:42:18.779221,25000.0,True
REF01347,USR05820,USR07706,2026-05-31 12:30:39.779221,25000.0,False
REF01348,USR09377,USR01844,2026-05-31 11:56:23.779221,25000.0,True
REF01349,USR06024,USR06669,2026-05-31 12:49:30.779221,25000.0,False
REF01350,USR09792,USR04865,2026-05-31 13:38:16.779221,25000.0,False
REF01351,USR01482,USR03594,2026-05-31 14:55:50.779221,25000.0,False
REF01352,USR02677,USR08902,2026-05-31 15:23:54.779221,25000.0,False
REF01353,USR00748,USR02381,2026-05-31 16:30:02.779221,25000.0,True
REF01354,USR08226,USR04835,2026-05-31 17:22:17.779221,25000.0,True
REF01355,USR04287,USR00517,2026-05-31 18:30:06.779221,25000.0,True
REF01356,USR04269,USR03439,2026-05-31 22:35:26.779221,25000.0,True
REF01357,USR01381,USR05498,2026-05-31 23:04:26.779221,25000.0,False
REF01358,USR02628,USR08911,2026-05-31 23:50:32.779221,25000.0,True
REF01359,USR09451,USR03079,2026-06-01 00:54:53.779221,25000.0,True
REF01360,USR05735,USR07808,2026-06-01 01:46:17.779221,25000.0,False
REF01361,USR01698,USR09061,2026-06-01 02:10:19.779221,25000.0,False
REF01362,USR08134,USR04118,2026-06-01 03:09:28.779221,25000.0,False
REF01363,USR08612,USR04688,2026-06-01 03:55:53.779221,25000.0,True
REF01364,USR05814,USR06474,2026-06-01 04:32:17.779221,25000.0,False
REF01365,USR09991,USR00530,2026-06-01 04:16:01.779221,25000.0,True
REF01366,USR02356,USR05707,2026-06-01 04:31:58.779221,25000.0,False
REF01367,USR00910,USR04019,2026-06-01 04:44:40.779221,25000.0,True
REF01368,USR04589,USR02086,2026-06-01 04:57:41.779221,25000.0,False
REF01369,USR07688,USR05487,2026-06-01 05:04:53.779221,25000.0,False
REF01370,USR08804,USR04053,2026-06-01 05:44:40.779221,25000.0,False
REF01371,USR05870,USR00444,2026-06-01 06:05:16.779221,25000.0,True
REF01372,USR05120,USR00683,2026-06-01 06:46:11.779221,25000.0,False
REF01373,USR08692,USR03271,2026-06-01 07:05:21.779221,25000.0,False
REF01374,USR00405,USR04952,2026-06-01 06:53:28.779221,25000.0,False
REF01375,USR01633,USR06145,2026-06-01 07:15:47.779221,25000.0,True
REF01376,USR08339,USR05752,2026-06-01 07:10:50.779221,25000.0,False
REF01377,USR02743,USR00928,2026-06-01 07:24:36.779221,25000.0,False
REF01378,USR08268,USR07522,2026-06-01 07:08:55.779221,25000.0,False
REF01379,USR03157,USR00125,2026-06-01 07:44:05.779221,25000.0,True
REF01380,USR03011,USR00918,2026-06-01 07:36:22.779221,25000.0,True
REF01381,USR07028,USR07299,2026-06-01 07:40:58.779221,25000.0,False
REF01382,USR09877,USR06886,2026-06-01 08:40:43.779221,25000.0,True
REF01383,USR09936,USR07787,2026-06-01 10:21:52.779221,25000.0,True
REF01384,USR06321,USR07450,2026-06-01 10:29:06.779221,25000.0,False
REF01385,USR04384,USR00510,2026-06-01 10:55:20.779221,25000.0,False
REF01386,USR00555,USR00440,2026-06-01 11:15:39.779221,25000.0,True
REF01387,USR08498,USR05365,2026-06-01 12:00:57.779221,25000.0,False
REF01388,USR00862,USR01169,2026-06-01 12:50:33.779221,25000.0,True
REF01389,USR07999,USR05284,2026-06-01 12:38:11.779221,25000.0,True
REF01390,USR04663,USR03764,2026-06-01 13:03:37.779221,25000.0,True
REF01391,USR06789,USR06242,2026-06-01 14:23:22.779221,25000.0,False
REF01392,USR03020,USR06540,2026-06-01 14:55:26.779221,25000.0,False
REF01393,USR02201,USR03235,2026-06-01 15:23:40.779221,25000.0,True
REF01394,USR07675,USR04471,2026-06-01 16:30:32.779221,25000.0,False
REF01395,USR01392,USR08484,2026-06-01 17:22:42.779221,25000.0,True
REF01396,USR02373,USR04429,2026-06-01 17:49:27.779221,25000.0,True
REF01397,USR07680,USR01166,2026-06-01 18:32:17.779221,25000.0,True
REF01398,USR09150,USR05433,2026-06-01 18:57:27.779221,25000.0,True
REF01399,USR04248,USR09838,2026-06-01 19:36:00.779221,25000.0,False
REF01400,USR06013,USR00728,2026-06-01 19:42:24.779221,25000.0,False
REF01401,USR09347,USR05790,2026-06-01 21:27:42.779221,25000.0,True
REF01402,USR01623,USR05070,2026-06-01 22:55:43.779221,25000.0,False
REF01403,USR04627,USR05075,2026-06-01 22:57:35.779221,25000.0,False
REF01404,USR03226,USR06992,2026-06-01 23:41:39.779221,25000.0,True
REF01405,USR06633,USR03504,2026-06-02 01:19:20.779221,25000.0,True
REF01406,USR09076,USR04704,2026-06-02 02:10:31.779221,25000.0,False
REF01407,USR07467,USR09548,2026-06-02 04:29:47.779221,25000.0,False
REF01408,USR07455,USR00343,2026-06-02 04:14:58.779221,25000.0,False
REF01409,USR09588,USR06355,2026-06-02 04:51:55.779221,25000.0,True
REF01410,USR08334,USR03233,2026-06-02 05:09:39.779221,25000.0,False
REF01411,USR07040,USR02121,2026-06-02 05:56:16.779221,25000.0,False
REF01412,USR08619,USR06786,2026-06-02 07:01:41.779221,25000.0,True
REF01413,USR00227,USR03453,2026-06-02 07:52:23.779221,25000.0,True
REF01414,USR06946,USR02846,2026-06-02 10:16:49.779221,25000.0,True
REF01415,USR02959,USR04310,2026-06-02 12:56:41.779221,25000.0,False
REF01416,USR00896,USR04491,2026-06-02 13:22:44.779221,25000.0,False
REF01417,USR04501,USR00012,2026-06-02 14:07:03.779221,25000.0,True
REF01418,USR03755,USR02943,2026-06-02 14:04:16.779221,25000.0,True
REF01419,USR03864,USR07275,2026-06-02 14:26:32.779221,25000.0,True
REF01420,USR04780,USR06352,2026-06-02 15:57:30.779221,25000.0,True
REF01421,USR02607,USR01913,2026-06-02 16:01:49.779221,25000.0,True
REF01422,USR08387,USR07252,2026-06-02 16:46:27.779221,25000.0,False
REF01423,USR06181,USR07794,2026-06-02 16:35:20.779221,25000.0,True
REF01424,USR02648,USR00904,2026-06-02 17:43:57.779221,25000.0,True
REF01425,USR08618,USR08501,2026-06-02 17:49:20.779221,25000.0,False
REF01426,USR00257,USR08912,2026-06-02 19:36:19.779221,25000.0,False
REF01427,USR05703,USR03601,2026-06-02 20:38:47.779221,25000.0,True
REF01428,USR01180,USR07750,2026-06-02 20:44:29.779221,25000.0,True
REF01429,USR07638,USR09934,2026-06-02 21:42:41.779221,25000.0,True
REF01430,USR09000,USR01028,2026-06-02 21:58:18.779221,25000.0,False
REF01431,USR05657,USR01216,2026-06-02 22:36:35.779221,25000.0,True
REF01432,USR01982,USR08373,2026-06-02 22:07:29.779221,25000.0,True
REF01433,USR05484,USR03986,2026-06-02 22:54:01.779221,25000.0,True
REF01434,USR02938,USR02478,2026-06-02 23:37:06.779221,25000.0,False
REF01435,USR00373,USR09130,2026-06-03 03:15:23.779221,25000.0,True
REF01436,USR07264,USR06680,2026-06-03 02:48:58.779221,25000.0,False
REF01437,USR06231,USR09901,2026-06-03 03:38:18.779221,25000.0,True
REF01438,USR04638,USR00489,2026-06-03 03:29:13.779221,25000.0,False
REF01439,USR01707,USR01224,2026-06-03 04:00:20.779221,25000.0,False
REF01440,USR05725,USR00991,2026-06-03 04:26:53.779221,25000.0,True
REF01441,USR05229,USR08013,2026-06-03 04:15:28.779221,25000.0,True
REF01442,USR03279,USR09242,2026-06-03 05:43:39.779221,25000.0,False
REF01443,USR01905,USR06661,2026-06-03 06:36:33.779221,25000.0,True
REF01444,USR00026,USR09648,2026-06-03 08:15:31.779221,25000.0,True
REF01445,USR08488,USR09817,2026-06-03 08:49:26.779221,25000.0,False
REF01446,USR09288,USR04770,2026-06-03 09:16:37.779221,25000.0,False
REF01447,USR09855,USR07122,2026-06-03 08:45:06.779221,25000.0,True
REF01448,USR04768,USR05620,2026-06-03 10:04:16.779221,25000.0,False
REF01449,USR05002,USR07335,2026-06-03 11:30:52.779221,25000.0,False
REF01450,USR07621,USR03506,2026-06-03 12:49:16.779221,25000.0,False
REF01451,USR05576,USR02857,2026-06-03 12:46:59.779221,25000.0,False
REF01452,USR06876,USR06857,2026-06-03 13:17:03.779221,25000.0,True
REF01453,USR06709,USR05087,2026-06-03 13:16:46.779221,25000.0,True
REF01454,USR04886,USR01050,2026-06-03 14:50:53.779221,25000.0,False
REF01455,USR01746,USR06516,2026-06-03 14:24:25.779221,25000.0,True
REF01456,USR01306,USR09960,2026-06-03 15:18:13.779221,25000.0,True
REF01457,USR01442,USR08668,2026-06-03 15:13:28.779221,25000.0,False
REF01458,USR02224,USR03275,2026-06-03 14:51:07.779221,25000.0,False
REF01459,USR00068,USR06466,2026-06-03 16:17:12.779221,25000.0,True
REF01460,USR03700,USR00864,2026-06-03 16:49:57.779221,25000.0,False
REF01461,USR03315,USR00916,2026-06-03 16:36:37.779221,25000.0,False
REF01462,USR08171,USR05638,2026-06-03 16:41:46.779221,25000.0,False
REF01463,USR08110,USR03335,2026-06-03 18:40:08.779221,25000.0,True
REF01464,USR04140,USR03984,2026-06-03 18:44:43.779221,25000.0,False
REF01465,USR05385,USR00886,2026-06-03 19:39:15.779221,25000.0,False
REF01466,USR07057,USR08411,2026-06-03 20:45:31.779221,25000.0,False
REF01467,USR02892,USR05328,2026-06-03 21:09:16.779221,25000.0,True
