user_id,is_fake_account,fraud_type,fraud_reason,label_source
USR07996,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR07997,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR07998,False,normal,,rule_based
USR07999,False,normal,,rule_based
USR08000,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08001,False,normal,,rule_based
USR08002,False,normal,,rule_based
USR08003,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08004,False,normal,,rule_based
USR08005,False,normal,,rule_based
USR08006,False,normal,,rule_based
USR08007,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08008,False,normal,,rule_based
USR08009,False,normal,,rule_based
USR08010,False,normal,,rule_based
USR08011,False,normal,,rule_based
USR08012,False,normal,,rule_based
USR08013,False,normal,,rule_based
USR08014,False,normal,,rule_based
USR08015,False,normal,,rule_based
USR08016,False,normal,,rule_based
USR08017,False,normal,,rule_based
USR08018,False,normal,,rule_based
USR08019,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08020,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08021,False,normal,,rule_based
USR08022,False,normal,,rule_based
USR08023,False,normal,,rule_based
USR08024,False,normal,,rule_based
USR08025,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08026,False,normal,,rule_based
USR08027,False,normal,,rule_based
USR08028,False,normal,,rule_based
USR08029,False,normal,,rule_based
USR08030,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08031,False,normal,,rule_based
USR08032,False,normal,,rule_based
USR08033,False,normal,,rule_based
USR08034,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08035,False,normal,,rule_based
USR08036,False,normal,,rule_based
USR08037,False,normal,,rule_based
USR08038,False,normal,,rule_based
USR08039,False,normal,,rule_based
USR08040,False,normal,,rule_based
USR08041,False,normal,,rule_based
USR08042,False,normal,,rule_based
USR08043,False,normal,,rule_based
USR08044,False,normal,,rule_based
USR08045,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08046,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08047,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08048,False,normal,,rule_based
USR08049,False,normal,,rule_based
USR08050,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08051,False,normal,,rule_based
USR08052,False,normal,,rule_based
USR08053,False,normal,,rule_based
USR08054,False,normal,,rule_based
USR08055,False,normal,,rule_based
USR08056,False,normal,,rule_based
USR08057,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08058,False,normal,,rule_based
USR08059,False,normal,,rule_based
USR08060,False,normal,,rule_based
USR08061,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08062,False,normal,,rule_based
USR08063,False,normal,,rule_based
USR08064,False,normal,,rule_based
USR08065,False,normal,,rule_based
USR08066,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08067,False,normal,,rule_based
USR08068,False,normal,,rule_based
USR08069,False,normal,,rule_based
USR08070,False,normal,,rule_based
USR08071,False,normal,,rule_based
USR08072,False,normal,,rule_based
USR08073,False,normal,,rule_based
USR08074,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08075,False,normal,,rule_based
USR08076,False,normal,,rule_based
USR08077,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08078,False,normal,,rule_based
USR08079,False,normal,,rule_based
USR08080,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08081,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08082,False,normal,,rule_based
USR08083,False,normal,,rule_based
USR08084,False,normal,,rule_based
USR08085,False,normal,,rule_based
USR08086,False,normal,,rule_based
USR08087,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08088,False,normal,,rule_based
USR08089,False,normal,,rule_based
USR08090,False,normal,,rule_based
USR08091,False,normal,,rule_based
USR08092,False,normal,,rule_based
USR08093,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08094,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08095,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08096,False,normal,,rule_based
USR08097,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08098,False,normal,,rule_based
USR08099,False,normal,,rule_based
USR08100,False,normal,,rule_based
USR08101,False,normal,,rule_based
USR08102,False,normal,,rule_based
USR08103,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08104,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08105,False,normal,,rule_based
USR08106,False,normal,,rule_based
USR08107,False,normal,,rule_based
USR08108,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08109,False,normal,,rule_based
USR08110,False,normal,,rule_based
USR08111,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08112,False,normal,,rule_based
USR08113,False,normal,,rule_based
USR08114,False,normal,,rule_based
USR08115,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08116,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08117,False,normal,,rule_based
USR08118,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08119,False,normal,,rule_based
USR08120,False,normal,,rule_based
USR08121,False,normal,,rule_based
USR08122,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08123,False,normal,,rule_based
USR08124,False,normal,,rule_based
USR08125,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08126,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08127,False,normal,,rule_based
USR08128,False,normal,,rule_based
USR08129,False,normal,,rule_based
USR08130,False,normal,,rule_based
USR08131,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08132,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08133,False,normal,,rule_based
USR08134,False,normal,,rule_based
USR08135,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08136,False,normal,,rule_based
USR08137,False,normal,,rule_based
USR08138,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08139,False,normal,,rule_based
USR08140,False,normal,,rule_based
USR08141,False,normal,,rule_based
USR08142,False,normal,,rule_based
USR08143,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08144,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08145,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08146,False,normal,,rule_based
USR08147,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08148,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08149,False,normal,,rule_based
USR08150,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08151,False,normal,,rule_based
USR08152,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08153,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08154,False,normal,,rule_based
USR08155,False,normal,,rule_based
USR08156,False,normal,,rule_based
USR08157,False,normal,,rule_based
USR08158,False,normal,,rule_based
USR08159,False,normal,,rule_based
USR08160,False,normal,,rule_based
USR08161,False,normal,,rule_based
USR08162,False,normal,,rule_based
USR08163,False,normal,,rule_based
USR08164,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08165,False,normal,,rule_based
USR08166,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08167,False,normal,,rule_based
USR08168,False,normal,,rule_based
USR08169,False,normal,,rule_based
USR08170,False,normal,,rule_based
USR08171,False,normal,,rule_based
USR08172,False,normal,,rule_based
USR08173,False,normal,,rule_based
USR08174,False,normal,,rule_based
USR08175,False,normal,,rule_based
USR08176,False,normal,,rule_based
USR08177,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08178,False,normal,,rule_based
USR08179,False,normal,,rule_based
USR08180,False,normal,,rule_based
USR08181,False,normal,,rule_based
USR08182,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08183,False,normal,,rule_based
USR08184,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08185,False,normal,,rule_based
USR08186,False,normal,,rule_based
USR08187,False,normal,,rule_based
USR08188,False,normal,,rule_based
USR08189,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08190,False,normal,,rule_based
USR08191,False,normal,,rule_based
USR08192,False,normal,,rule_based
USR08193,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08194,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08195,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08196,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08197,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08198,False,normal,,rule_based
USR08199,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08200,False,normal,,rule_based
USR08201,False,normal,,rule_based
USR08202,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08203,False,normal,,rule_based
USR08204,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08205,False,normal,,rule_based
USR08206,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08207,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08208,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08209,False,normal,,rule_based
USR08210,False,normal,,rule_based
USR08211,False,normal,,rule_based
USR08212,False,normal,,rule_based
USR08213,False,normal,,rule_based
USR08214,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08215,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08216,False,normal,,rule_based
USR08217,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08218,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08219,False,normal,,rule_based
USR08220,False,normal,,rule_based
USR08221,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08222,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08223,False,normal,,rule_based
USR08224,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08225,False,normal,,rule_based
USR08226,False,normal,,rule_based
USR08227,False,normal,,rule_based
USR08228,False,normal,,rule_based
USR08229,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08230,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08231,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08232,False,normal,,rule_based
USR08233,False,normal,,rule_based
USR08234,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08235,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08236,False,normal,,rule_based
USR08237,False,normal,,rule_based
USR08238,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08239,False,normal,,rule_based
USR08240,False,normal,,rule_based
USR08241,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08242,False,normal,,rule_based
USR08243,False,normal,,rule_based
USR08244,False,normal,,rule_based
USR08245,False,normal,,rule_based
USR08246,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08247,False,normal,,rule_based
USR08248,False,normal,,rule_based
USR08249,False,normal,,rule_based
USR08250,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08251,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08252,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08253,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08254,False,normal,,rule_based
USR08255,False,normal,,rule_based
USR08256,False,normal,,rule_based
USR08257,False,normal,,rule_based
USR08258,False,normal,,rule_based
USR08259,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08260,False,normal,,rule_based
USR08261,False,normal,,rule_based
USR08262,False,normal,,rule_based
USR08263,False,normal,,rule_based
USR08264,False,normal,,rule_based
USR08265,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08266,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08267,False,normal,,rule_based
USR08268,False,normal,,rule_based
USR08269,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08270,False,normal,,rule_based
USR08271,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08272,False,normal,,rule_based
USR08273,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08274,False,normal,,rule_based
USR08275,False,normal,,rule_based
USR08276,False,normal,,rule_based
USR08277,False,normal,,rule_based
USR08278,False,normal,,rule_based
USR08279,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08280,False,normal,,rule_based
USR08281,False,normal,,rule_based
USR08282,False,normal,,rule_based
USR08283,False,normal,,rule_based
USR08284,False,normal,,rule_based
USR08285,False,normal,,rule_based
USR08286,False,normal,,rule_based
USR08287,False,normal,,rule_based
USR08288,False,normal,,rule_based
USR08289,False,normal,,rule_based
USR08290,False,normal,,rule_based
USR08291,False,normal,,rule_based
USR08292,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08293,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08294,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08295,False,normal,,rule_based
USR08296,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08297,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08298,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08299,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08300,False,normal,,rule_based
USR08301,False,normal,,rule_based
USR08302,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08303,False,normal,,rule_based
USR08304,False,normal,,rule_based
USR08305,False,normal,,rule_based
USR08306,False,normal,,rule_based
USR08307,False,normal,,rule_based
USR08308,False,normal,,rule_based
USR08309,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08310,False,normal,,rule_based
USR08311,False,normal,,rule_based
USR08312,False,normal,,rule_based
USR08313,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08314,False,normal,,rule_based
USR08315,False,normal,,rule_based
USR08316,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08317,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08318,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08319,False,normal,,rule_based
USR08320,False,normal,,rule_based
USR08321,False,normal,,rule_based
USR08322,False,normal,,rule_based
USR08323,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08324,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08325,False,normal,,rule_based
USR08326,False,normal,,rule_based
USR08327,False,normal,,rule_based
USR08328,False,normal,,rule_based
USR08329,False,normal,,rule_based
USR08330,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08331,False,normal,,rule_based
USR08332,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08333,False,normal,,rule_based
USR08334,False,normal,,rule_based
USR08335,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08336,False,normal,,rule_based
USR08337,False,normal,,rule_based
USR08338,False,normal,,rule_based
USR08339,False,normal,,rule_based
USR08340,False,normal,,rule_based
USR08341,False,normal,,rule_based
USR08342,False,normal,,rule_based
USR08343,False,normal,,rule_based
USR08344,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08345,False,normal,,rule_based
USR08346,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08347,False,normal,,rule_based
USR08348,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08349,False,normal,,rule_based
USR08350,False,normal,,rule_based
USR08351,False,normal,,rule_based
USR08352,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08353,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08354,False,normal,,rule_based
USR08355,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08356,False,normal,,rule_based
USR08357,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08358,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08359,False,normal,,rule_based
USR08360,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08361,False,normal,,rule_based
USR08362,False,normal,,rule_based
USR08363,False,normal,,rule_based
USR08364,False,normal,,rule_based
USR08365,False,normal,,rule_based
USR08366,False,normal,,rule_based
USR08367,False,normal,,rule_based
USR08368,False,normal,,rule_based
USR08369,False,normal,,rule_based
USR08370,False,normal,,rule_based
USR08371,False,normal,,rule_based
USR08372,False,normal,,rule_based
USR08373,False,normal,,rule_based
USR08374,False,normal,,rule_based
USR08375,False,normal,,rule_based
USR08376,False,normal,,rule_based
USR08377,False,normal,,rule_based
USR08378,False,normal,,rule_based
USR08379,False,normal,,rule_based
USR08380,False,normal,,rule_based
USR08381,False,normal,,rule_based
USR08382,False,normal,,rule_based
USR08383,False,normal,,rule_based
USR08384,False,normal,,rule_based
USR08385,False,normal,,rule_based
USR08386,False,normal,,rule_based
USR08387,False,normal,,rule_based
USR08388,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08389,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08390,False,normal,,rule_based
USR08391,False,normal,,rule_based
USR08392,False,normal,,rule_based
USR08393,False,normal,,rule_based
USR08394,False,normal,,rule_based
USR08395,False,normal,,rule_based
USR08396,False,normal,,rule_based
USR08397,False,normal,,rule_based
USR08398,False,normal,,rule_based
USR08399,False,normal,,rule_based
USR08400,False,normal,,rule_based
USR08401,False,normal,,rule_based
USR08402,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08403,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08404,False,normal,,rule_based
USR08405,False,normal,,rule_based
USR08406,False,normal,,rule_based
USR08407,False,normal,,rule_based
USR08408,False,normal,,rule_based
USR08409,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08410,False,normal,,rule_based
USR08411,False,normal,,rule_based
USR08412,False,normal,,rule_based
USR08413,False,normal,,rule_based
USR08414,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08415,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08416,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08417,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08418,False,normal,,rule_based
USR08419,False,normal,,rule_based
USR08420,False,normal,,rule_based
USR08421,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08422,False,normal,,rule_based
USR08423,False,normal,,rule_based
USR08424,False,normal,,rule_based
USR08425,False,normal,,rule_based
USR08426,False,normal,,rule_based
USR08427,False,normal,,rule_based
USR08428,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08429,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08430,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08431,False,normal,,rule_based
USR08432,False,normal,,rule_based
USR08433,False,normal,,rule_based
USR08434,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08435,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08436,False,normal,,rule_based
USR08437,False,normal,,rule_based
USR08438,False,normal,,rule_based
USR08439,False,normal,,rule_based
USR08440,False,normal,,rule_based
USR08441,False,normal,,rule_based
USR08442,False,normal,,rule_based
USR08443,False,normal,,rule_based
USR08444,False,normal,,rule_based
USR08445,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08446,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08447,False,normal,,rule_based
USR08448,False,normal,,rule_based
USR08449,False,normal,,rule_based
USR08450,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08451,False,normal,,rule_based
USR08452,False,normal,,rule_based
USR08453,False,normal,,rule_based
USR08454,False,normal,,rule_based
USR08455,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08456,False,normal,,rule_based
USR08457,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08458,False,normal,,rule_based
USR08459,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08460,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08461,False,normal,,rule_based
USR08462,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08463,False,normal,,rule_based
USR08464,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08465,False,normal,,rule_based
USR08466,False,normal,,rule_based
USR08467,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08468,False,normal,,rule_based
USR08469,False,normal,,rule_based
USR08470,False,normal,,rule_based
USR08471,False,normal,,rule_based
USR08472,False,normal,,rule_based
USR08473,False,normal,,rule_based
USR08474,False,normal,,rule_based
USR08475,False,normal,,rule_based
USR08476,False,normal,,rule_based
USR08477,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08478,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08479,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08480,False,normal,,rule_based
USR08481,False,normal,,rule_based
USR08482,False,normal,,rule_based
USR08483,False,normal,,rule_based
USR08484,False,normal,,rule_based
USR08485,False,normal,,rule_based
USR08486,False,normal,,rule_based
USR08487,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08488,False,normal,,rule_based
USR08489,False,normal,,rule_based
USR08490,False,normal,,rule_based
USR08491,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08492,False,normal,,rule_based
USR08493,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08494,False,normal,,rule_based
USR08495,False,normal,,rule_based
USR08496,False,normal,,rule_based
USR08497,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08498,False,normal,,rule_based
USR08499,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08500,False,normal,,rule_based
USR08501,False,normal,,rule_based
USR08502,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08503,False,normal,,rule_based
USR08504,False,normal,,rule_based
USR08505,False,normal,,rule_based
USR08506,False,normal,,rule_based
USR08507,False,normal,,rule_based
USR08508,False,normal,,rule_based
USR08509,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08510,False,normal,,rule_based
USR08511,False,normal,,rule_based
USR08512,False,normal,,rule_based
USR08513,False,normal,,rule_based
USR08514,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08515,False,normal,,rule_based
USR08516,False,normal,,rule_based
USR08517,False,normal,,rule_based
USR08518,False,normal,,rule_based
USR08519,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08520,False,normal,,rule_based
USR08521,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08522,False,normal,,rule_based
USR08523,False,normal,,rule_based
USR08524,False,normal,,rule_based
USR08525,False,normal,,rule_based
USR08526,False,normal,,rule_based
USR08527,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08528,False,normal,,rule_based
USR08529,False,normal,,rule_based
USR08530,False,normal,,rule_based
USR08531,False,normal,,rule_based
USR08532,False,normal,,rule_based
USR08533,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08534,False,normal,,rule_based
USR08535,False,normal,,rule_based
USR08536,False,normal,,rule_based
USR08537,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08538,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08539,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08540,False,normal,,rule_based
USR08541,False,normal,,rule_based
USR08542,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08543,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08544,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08545,False,normal,,rule_based
USR08546,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08547,False,normal,,rule_based
USR08548,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08549,False,normal,,rule_based
USR08550,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08551,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08552,False,normal,,rule_based
USR08553,False,normal,,rule_based
USR08554,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08555,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08556,False,normal,,rule_based
USR08557,False,normal,,rule_based
USR08558,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08559,False,normal,,rule_based
USR08560,False,normal,,rule_based
USR08561,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08562,False,normal,,rule_based
USR08563,False,normal,,rule_based
USR08564,False,normal,,rule_based
USR08565,False,normal,,rule_based
USR08566,False,normal,,rule_based
USR08567,False,normal,,rule_based
USR08568,False,normal,,rule_based
USR08569,False,normal,,rule_based
