uid,email_len,email_num_ratio,email_rand,disp_email,phone_score,full_name_len,is_email_verified,is_phone_verified,age_years,registration_hour,registration_channel,city,province,fraud,ftype
USR07815,27,0.0,3.323231428797621,0,0.06363636363636366,19,1,1,38.21218343600274,22,phone,Medan,Sumatera Utara,0,normal
USR01260,24,0.45454545454545453,2.913977073182752,1,0.1545454545454545,12,0,0,49.045859000684466,9,google,Medan,Sumatera Utara,1,disposable_email
USR09572,21,0.0,2.5503407095463886,0,0.49090909090909085,15,1,1,52.73921971252567,22,google,Makassar,Sulawesi Selatan,1,suspicious_phone_pattern
USR08811,28,0.0,3.125,0,0.2545454545454545,16,1,1,28.413415468856947,17,phone,Surabaya,Jawa Timur,0,normal
USR02062,24,0.0,2.7534343861887844,0,0.34545454545454546,10,1,1,24.566735112936346,12,phone,Makassar,Sulawesi Selatan,0,normal
USR01239,25,0.5,2.9219280948873623,1,0.37272727272727274,11,0,1,29.470225872689937,14,google,Makassar,Sulawesi Selatan,1,disposable_email
USR07154,24,0.4166666666666667,3.2516291673878226,1,0.39999999999999997,13,0,0,58.92402464065709,13,google,Medan,Sumatera Utara,1,disposable_email
USR08186,15,0.4,2.321928094887362,0,0.34545454545454546,16,1,1,26.740588637919235,23,phone,Yogyakarta,DI Yogyakarta,0,normal
USR06133,25,0.4166666666666667,2.8553885422075336,1,0.40909090909090906,13,1,0,47.23066392881588,21,facebook,Surabaya,Jawa Timur,1,disposable_email
USR06979,21,0.18181818181818182,3.027169118440619,0,0.2818181818181818,20,1,1,31.025325119780973,19,phone,Makassar,Sulawesi Selatan,0,normal
USR09838,22,0.0,3.418295834054489,0,0.24545454545454543,16,1,1,53.35797399041752,19,google,Makassar,Sulawesi Selatan,0,normal
USR08744,17,0.0,2.1280852788913944,0,0.3181818181818182,23,1,1,47.50444900752909,11,email,Bandung,Jawa Barat,0,normal
USR01772,26,0.0,2.7806390622295662,0,0.42727272727272725,11,1,1,58.48049281314169,16,facebook,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR01518,24,0.0,2.7516291673878226,0,0.42727272727272725,24,1,1,26.60643394934976,16,email,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR09048,25,0.0,3.085055102756477,0,0.2545454545454545,12,1,1,51.28268309377139,17,google,Bandung,Jawa Barat,0,normal
USR02166,26,0.0,3.0,0,0.2818181818181818,20,1,1,19.616700889801507,9,google,Yogyakarta,DI Yogyakarta,0,normal
USR06999,24,0.5555555555555556,2.6416041678685933,1,0.2545454545454545,10,0,0,32.153319644079396,6,email,Makassar,Sulawesi Selatan,1,disposable_email
USR01018,21,0.0,2.94770277922009,0,0.3181818181818182,19,1,1,41.07049965776865,2,phone,Jakarta,DKI Jakarta,0,normal
USR02954,20,0.5714285714285714,2.521640636343318,1,0.1909090909090909,8,1,0,40.68720054757016,21,phone,Semarang,Jawa Tengah,1,disposable_email
USR04786,22,0.0,2.6887218755408666,0,0.34545454545454546,19,1,1,22.62012320328542,18,phone,Medan,Sumatera Utara,0,normal
USR01055,25,0.5,3.121928094887362,1,0.2818181818181818,11,1,1,48.41341546885695,2,facebook,Surabaya,Jawa Timur,1,disposable_email
USR00201,25,0.0,3.323231428797621,0,0.37,13,1,1,41.24024640657084,8,google,Semarang,Jawa Tengah,0,normal
USR07758,20,0.25,2.75,0,0.37272727272727274,14,1,1,45.12799452429842,5,google,Bandung,Jawa Barat,0,normal
USR01038,25,0.4166666666666667,3.418295834054489,1,0.21818181818181817,13,0,0,36.328542094455855,12,phone,Bandung,Jawa Barat,1,disposable_email
USR06209,22,0.5,3.321928094887362,1,0.41,11,1,0,46.997946611909654,21,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR01430,20,0.25,2.5,0,0.34545454545454546,12,1,1,32.43805612594114,22,phone,Semarang,Jawa Tengah,0,normal
USR03495,24,0.0,2.918295834054489,0,0.41,16,1,1,43.397672826830934,3,phone,Semarang,Jawa Tengah,0,normal
USR09024,20,0.25,2.75,0,0.1909090909090909,14,1,1,54.965092402464066,3,google,Yogyakarta,DI Yogyakarta,0,normal
USR08227,19,0.2222222222222222,2.6416041678685933,0,0.37272727272727274,15,1,1,57.973990417522245,8,google,Makassar,Sulawesi Selatan,0,normal
USR09581,17,0.2857142857142857,2.521640636343318,0,0.46363636363636357,19,1,1,55.351129363449694,16,phone,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR03471,22,0.5,2.4464393446710155,1,0.1909090909090909,11,1,0,52.33127994524298,7,phone,Yogyakarta,DI Yogyakarta,1,disposable_email
USR04686,22,0.5,3.321928094887362,1,0.21818181818181817,11,0,1,47.07460643394935,19,email,Bandung,Jawa Barat,1,disposable_email
USR07942,18,0.0,3.0,0,0.12727272727272723,12,1,1,35.27720739219713,22,email,Yogyakarta,DI Yogyakarta,0,normal
USR09752,23,0.0,3.0269868333592873,0,0.3090909090909091,20,1,1,60.427104722792606,15,google,Semarang,Jawa Tengah,0,normal
USR09668,24,0.0,2.7516291673878226,0,0.34545454545454546,28,1,1,45.53319644079398,5,phone,Surabaya,Jawa Timur,0,normal
USR07568,23,0.45454545454545453,3.459431618637298,1,0.3181818181818182,12,1,0,47.73442847364819,16,phone,Bandung,Jawa Barat,1,disposable_email
USR01940,20,0.2,2.9219280948873623,0,0.46363636363636357,22,1,1,33.30047912388775,18,google,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR03061,23,0.5,3.1219280948873624,1,0.2818181818181818,11,1,1,34.521560574948666,22,google,Jakarta,DKI Jakarta,1,disposable_email
USR03646,25,0.0,3.1898980954642866,0,0.5,14,1,1,21.672826830937716,5,phone,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR08787,25,0.0,3.189898095464287,0,0.3181818181818182,12,1,1,23.058179329226558,3,google,Yogyakarta,DI Yogyakarta,0,normal
USR05991,26,0.45454545454545453,2.845350936622437,1,0.2545454545454545,12,0,1,33.01848049281314,20,email,Bandung,Jawa Barat,1,disposable_email
USR04214,27,0.4166666666666667,2.855388542207534,1,0.24545454545454543,13,0,1,40.80492813141684,6,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR09616,24,0.5555555555555556,2.94770277922009,1,0.2818181818181818,10,0,1,32.002737850787135,2,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR08417,21,0.0,2.94770277922009,0,0.46363636363636357,16,1,1,32.290212183436005,12,phone,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR07508,22,0.5555555555555556,2.503258334775646,1,0.34545454545454546,10,1,0,22.138261464750173,16,email,Denpasar,Bali,1,disposable_email
USR00827,22,0.0,2.8464393446710154,0,0.37272727272727274,20,1,1,57.61259411362081,9,google,Jakarta,DKI Jakarta,0,normal
USR01503,19,0.0,2.94770277922009,0,0.34545454545454546,13,1,1,53.52224503764545,22,phone,Semarang,Jawa Tengah,0,normal
USR00811,22,0.4166666666666667,3.2516291673878226,0,0.46363636363636357,13,0,0,37.03764544832307,5,email,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR01225,18,0.25,3.0,0,0.1909090909090909,14,1,1,24.870636550308006,18,email,Makassar,Sulawesi Selatan,0,normal
USR03339,24,0.0,3.3248629576173574,0,0.49090909090909085,18,1,1,51.931553730321696,2,google,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR03908,17,0.0,2.1280852788913944,0,0.12727272727272723,13,1,1,52.219028062970565,1,email,Surabaya,Jawa Timur,0,normal
USR06982,24,0.45454545454545453,3.277613436819116,1,0.37272727272727274,12,0,1,26.844626967830255,7,google,Jakarta,DKI Jakarta,1,disposable_email
USR09634,17,0.2857142857142857,2.807354922057604,0,0.46363636363636357,17,1,1,28.78576317590691,6,google,Makassar,Sulawesi Selatan,1,suspicious_phone_pattern
USR02236,18,0.625,2.75,0,0.34545454545454546,9,0,1,39.18412046543463,3,google,Surabaya,Jawa Timur,0,normal
USR03812,23,0.45454545454545453,3.277613436819116,1,0.1909090909090909,12,0,1,32.53661875427789,16,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR00202,21,0.2222222222222222,2.94770277922009,0,0.46363636363636357,22,1,1,57.12251882272416,0,phone,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR03017,20,0.25,2.75,0,0.46363636363636357,16,1,1,47.88774811772758,1,email,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR04018,25,0.5,2.9219280948873623,1,0.3181818181818182,11,1,1,27.145790554414784,19,phone,Denpasar,Bali,1,disposable_email
USR04287,18,0.0,2.4056390622295662,0,0.34545454545454546,25,1,1,16.774811772758383,1,google,Surabaya,Jawa Timur,0,normal
USR00219,20,0.0,2.5,0,0.2545454545454545,25,1,1,58.06160164271047,21,email,Yogyakarta,DI Yogyakarta,0,normal
USR09050,20,0.2,3.121928094887362,0,0.2818181818181818,18,1,1,53.842573579739906,21,phone,Yogyakarta,DI Yogyakarta,0,normal
USR03666,22,0.0,2.918295834054489,0,0.37272727272727274,16,1,1,20.985626283367555,5,phone,Jakarta,DKI Jakarta,0,normal
USR00588,27,0.4166666666666667,3.584962500721156,1,0.21000000000000002,13,0,0,59.26899383983573,6,email,Jakarta,DKI Jakarta,1,disposable_email
USR08952,27,0.0,2.8662478973127308,0,0.3363636363636363,14,1,1,58.00958247775496,20,google,Jakarta,DKI Jakarta,0,normal
USR02474,24,0.0,2.835237745312118,0,0.2545454545454545,16,1,1,52.29295003422313,22,facebook,Denpasar,Bali,0,normal
USR07718,23,0.0,3.0269868333592873,0,0.12727272727272723,14,1,1,57.210130047912386,20,google,Surabaya,Jawa Timur,0,normal
USR04751,26,0.0,3.039148671903071,0,0.34545454545454546,20,1,1,28.27104722792608,6,facebook,Yogyakarta,DI Yogyakarta,0,normal
USR08469,20,0.625,2.75,1,0.34545454545454546,9,1,0,52.219028062970565,20,email,Medan,Sumatera Utara,1,disposable_email
USR05846,24,0.0,3.2359263506290334,0,0.37272727272727274,12,1,1,59.34839151266256,21,google,Bandung,Jawa Barat,0,normal
USR01857,23,0.5,3.121928094887362,1,0.21818181818181817,11,0,1,33.37713894592745,20,google,Medan,Sumatera Utara,1,disposable_email
USR00223,20,0.625,2.75,1,0.37272727272727274,9,0,0,49.71663244353183,14,phone,Makassar,Sulawesi Selatan,1,disposable_email
USR01713,19,0.0,2.521640636343318,0,0.2818181818181818,18,1,1,25.31416837782341,17,google,Makassar,Sulawesi Selatan,0,normal
USR03183,23,0.0,2.7321588913645702,0,0.2545454545454545,25,1,1,53.661875427789184,8,google,Denpasar,Bali,0,normal
USR05563,27,0.4166666666666667,3.2516291673878226,1,0.2545454545454545,13,1,0,38.95687885010267,7,google,Bandung,Jawa Barat,1,disposable_email
USR02189,25,0.4166666666666667,3.0220552088742,1,0.2818181818181818,13,0,1,52.33401779603012,4,email,Semarang,Jawa Tengah,1,disposable_email
USR00687,18,0.25,2.75,0,0.5,23,1,1,36.884325804243666,1,phone,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR06915,23,0.0,2.8453509366224368,0,0.5818181818181818,13,1,1,38.76522929500342,5,facebook,Denpasar,Bali,1,suspicious_phone_pattern
USR09284,22,0.0,2.918295834054489,0,0.34545454545454546,16,1,1,39.53730321697468,1,phone,Yogyakarta,DI Yogyakarta,0,normal
USR00266,20,0.0,2.5,0,0.3181818181818182,20,1,1,52.7501711156742,8,email,Denpasar,Bali,0,normal
USR09740,26,0.0,3.202819531114783,0,0.2818181818181818,20,1,1,53.41820670773443,21,phone,Semarang,Jawa Tengah,0,normal
USR00516,16,0.3333333333333333,2.584962500721156,0,0.39999999999999997,20,1,1,39.95619438740589,14,phone,Jakarta,DKI Jakarta,0,normal
USR08945,21,0.0,3.169925001442312,0,0.3090909090909091,12,1,1,46.469541409993155,5,email,Medan,Sumatera Utara,0,normal
USR03075,18,0.0,2.5,0,0.1909090909090909,13,1,1,55.31006160164271,13,email,Denpasar,Bali,0,normal
USR07686,25,0.4166666666666667,3.2516291673878226,1,0.1545454545454545,13,0,1,53.86721423682409,4,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR08976,25,0.0,3.323231428797621,0,0.3181818181818182,19,1,1,59.474332648870636,11,phone,Surabaya,Jawa Timur,0,normal
USR09874,24,0.0,3.084962500721156,0,0.42727272727272725,11,1,1,27.340177960301162,9,phone,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR02880,20,0.25,3.0,0,0.2818181818181818,14,1,1,43.89048596851472,7,google,Surabaya,Jawa Timur,0,normal
USR09452,22,0.0,2.321928094887362,0,0.4727272727272727,24,1,1,16.903490759753595,18,facebook,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR09395,19,0.0,2.94770277922009,0,0.1909090909090909,16,1,1,45.327857631759066,16,email,Bandung,Jawa Barat,0,normal
USR02561,24,0.0,3.3248629576173574,0,0.3090909090909091,13,1,1,41.609856262833674,9,phone,Makassar,Sulawesi Selatan,0,normal
USR04738,18,0.25,2.4056390622295662,0,0.37272727272727274,20,1,1,17.809719370294317,8,google,Bandung,Jawa Barat,0,normal
USR04743,26,0.0,3.125,0,0.2545454545454545,12,1,1,57.177275838466805,14,email,Medan,Sumatera Utara,0,normal
USR07759,24,0.4166666666666667,2.8553885422075336,1,0.2818181818181818,13,1,0,23.080082135523615,13,google,Bandung,Jawa Barat,1,disposable_email
USR04901,23,0.0,2.5503407095463886,0,0.2818181818181818,19,1,1,26.16563997262149,9,google,Jakarta,DKI Jakarta,0,normal
USR04241,20,0.625,3.0,1,0.16999999999999996,9,0,1,22.360027378507873,9,phone,Jakarta,DKI Jakarta,1,disposable_email
USR04378,21,0.0,3.027169118440619,0,0.21000000000000002,14,1,1,47.2498288843258,20,google,Makassar,Sulawesi Selatan,0,normal
USR03240,21,0.0,2.663532754804255,0,0.3818181818181818,17,1,1,31.94798083504449,15,phone,Surabaya,Jawa Timur,0,normal
USR04489,17,0.2857142857142857,2.521640636343318,0,0.43999999999999995,12,1,1,58.10814510609172,7,google,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR08351,25,0.4166666666666667,3.4182958340544896,1,0.37272727272727274,13,1,0,48.55578370978782,16,email,Yogyakarta,DI Yogyakarta,1,disposable_email
USR02614,26,0.0,3.182005814760214,0,0.24545454545454543,15,1,1,51.58384668035592,11,google,Denpasar,Bali,0,normal
USR02974,25,0.0,2.732914563979398,0,0.2545454545454545,12,1,1,22.425735797399042,21,google,Denpasar,Bali,0,normal
USR02840,19,0.0,2.6416041678685933,0,0.43636363636363634,17,1,1,60.106776180698155,3,google,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR07369,18,0.25,3.0,0,0.33999999999999997,16,1,1,41.28678986995209,12,google,Bandung,Jawa Barat,0,normal
USR01933,23,0.5,3.1219280948873624,1,0.2818181818181818,11,1,0,51.181382614647504,12,email,Bandung,Jawa Barat,1,disposable_email
USR03775,21,0.0,3.277613436819116,0,0.3818181818181818,15,1,1,43.419575633128,7,facebook,Bandung,Jawa Barat,0,normal
USR00847,22,0.4444444444444444,2.94770277922009,1,0.37272727272727274,10,0,0,58.562628336755644,21,email,Surabaya,Jawa Timur,1,disposable_email
USR07314,18,0.0,2.4056390622295662,0,0.5545454545454546,16,1,1,23.096509240246405,11,facebook,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR00053,22,0.5,2.9219280948873623,1,0.2818181818181818,11,1,1,39.997262149212865,4,google,Denpasar,Bali,1,disposable_email
USR04053,18,0.0,2.75,0,0.47,18,1,1,34.54620123203286,6,google,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR08510,24,0.0,3.084962500721156,0,0.46363636363636357,21,1,1,39.53182751540041,7,email,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR00139,18,0.0,2.1556390622295662,0,0.43636363636363634,20,1,1,44.41889117043121,11,phone,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR05374,25,0.5,3.1219280948873624,1,0.2545454545454545,11,1,1,19.65776865160849,11,google,Semarang,Jawa Tengah,1,disposable_email
USR00104,25,0.38461538461538464,3.238901256602631,1,0.43636363636363634,14,1,0,44.323066392881586,5,google,Medan,Sumatera Utara,1,disposable_email
USR05655,23,0.45454545454545453,3.277613436819116,1,0.3818181818181818,12,0,0,44.9637234770705,2,google,Surabaya,Jawa Timur,1,disposable_email
USR05853,22,0.4444444444444444,2.725480556997868,1,0.37272727272727274,10,0,0,31.515400410677618,23,google,Semarang,Jawa Tengah,1,disposable_email
USR09478,21,0.5555555555555556,2.503258334775646,1,0.34545454545454546,10,0,1,53.84804928131417,4,google,Makassar,Sulawesi Selatan,1,disposable_email
USR03285,21,0.0,2.9139770731827523,0,0.3090909090909091,22,1,1,58.80355920602327,7,email,Yogyakarta,DI Yogyakarta,0,normal
USR00036,20,0.0,3.0,0,0.3181818181818182,15,1,1,22.803559206023273,7,google,Yogyakarta,DI Yogyakarta,0,normal
USR04311,25,0.4166666666666667,3.418295834054489,1,0.2818181818181818,13,1,0,33.67556468172484,16,phone,Yogyakarta,DI Yogyakarta,1,disposable_email
USR07569,26,0.0,3.09306920777189,0,0.3363636363636363,15,1,1,19.093771389459274,20,phone,Semarang,Jawa Tengah,0,normal
USR01032,24,0.0,2.950212064914748,0,0.43636363636363634,12,1,1,53.106091718001366,0,google,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR07724,27,0.0,3.189898095464287,0,0.37272727272727274,14,1,1,26.431211498973305,1,google,Yogyakarta,DI Yogyakarta,0,normal
USR09252,16,0.3333333333333333,2.584962500721156,0,0.43636363636363634,13,1,1,30.305270362765228,3,phone,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR08960,20,0.0,2.9219280948873623,0,0.4727272727272727,23,1,1,22.521560574948666,19,phone,Makassar,Sulawesi Selatan,1,suspicious_phone_pattern
USR07401,22,0.0,2.688721875540867,0,0.40909090909090906,14,1,1,44.37782340862423,9,phone,Semarang,Jawa Tengah,0,normal
USR07572,16,0.3333333333333333,2.584962500721156,0,0.3090909090909091,26,1,1,43.23613963039014,12,phone,Denpasar,Bali,0,normal
USR08115,24,0.5555555555555556,3.169925001442312,1,0.2818181818181818,10,0,1,37.4154688569473,18,google,Medan,Sumatera Utara,1,disposable_email
USR07573,16,0.3333333333333333,2.584962500721156,0,0.39999999999999997,14,1,1,17.49486652977413,4,phone,Bandung,Jawa Barat,0,normal
USR00394,22,0.5,2.9219280948873623,1,0.2545454545454545,11,0,0,27.16769336071184,11,phone,Surabaya,Jawa Timur,1,disposable_email
USR03554,22,0.0,2.688721875540867,0,0.47,12,1,1,57.667351129363446,8,google,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR09211,24,0.4444444444444444,3.169925001442312,1,0.39999999999999997,10,1,0,38.04791238877481,0,google,Bandung,Jawa Barat,1,disposable_email
USR02244,17,0.2857142857142857,2.807354922057604,0,0.34545454545454546,17,1,1,54.7378507871321,7,phone,Semarang,Jawa Tengah,0,normal
USR05291,16,0.3333333333333333,2.584962500721156,0,0.3090909090909091,19,1,1,51.21697467488022,17,google,Makassar,Sulawesi Selatan,0,normal
USR01804,17,0.2857142857142857,2.5216406363433186,0,0.2818181818181818,17,1,1,41.78781656399726,13,google,Medan,Sumatera Utara,0,normal
USR08866,27,0.4166666666666667,3.2516291673878226,1,0.3090909090909091,13,0,1,51.84941820670773,16,email,Yogyakarta,DI Yogyakarta,1,disposable_email
USR03212,20,0.25,3.0,0,0.43999999999999995,24,1,1,25.557837097878167,21,google,Denpasar,Bali,1,suspicious_phone_pattern
USR09052,26,0.0,2.950212064914747,0,0.42727272727272725,18,1,1,51.84941820670773,11,email,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR09113,22,0.0,2.6464393446710157,0,0.34545454545454546,18,1,1,43.17864476386037,2,google,Medan,Sumatera Utara,0,normal
USR03284,26,0.0,3.378783493486176,0,0.47,17,1,1,59.39219712525667,20,phone,Denpasar,Bali,1,suspicious_phone_pattern
USR03445,27,0.0,3.006238928653389,0,0.49090909090909085,21,1,1,48.67077344284736,13,google,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR05483,26,0.0,3.2806390622295662,0,0.43636363636363634,27,1,1,46.86652977412731,11,phone,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR03891,22,0.5,2.9219280948873623,1,0.37272727272727274,11,0,0,45.347022587268995,11,google,Bandung,Jawa Barat,1,disposable_email
USR05430,16,0.3333333333333333,2.2516291673878226,0,0.42727272727272725,27,1,1,25.311430527036276,5,email,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR06818,25,0.5,3.121928094887362,1,0.21818181818181817,11,1,1,40.47091033538672,19,phone,Medan,Sumatera Utara,1,disposable_email
USR07937,25,0.5,3.121928094887362,1,0.2818181818181818,11,1,0,35.96714579055441,16,google,Medan,Sumatera Utara,1,disposable_email
USR04323,20,0.5,3.121928094887362,0,0.43999999999999995,11,0,0,21.7056810403833,19,phone,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR08990,20,0.0,2.75,0,0.37272727272727274,13,1,1,17.976728268309376,22,phone,Medan,Sumatera Utara,0,normal
USR04476,21,0.0,2.8453509366224368,0,0.2818181818181818,25,1,1,21.95482546201232,5,phone,Denpasar,Bali,0,normal
USR06404,21,0.0,2.6635327548042547,0,0.3181818181818182,13,1,1,29.07049965776865,0,google,Makassar,Sulawesi Selatan,0,normal
USR04059,22,0.0,2.8553885422075336,0,0.43636363636363634,14,1,1,40.6652977412731,23,google,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR04278,17,0.2857142857142857,2.807354922057604,0,0.49090909090909085,13,1,1,25.305954825462013,19,email,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR03288,23,0.5,2.9219280948873623,1,0.2818181818181818,11,0,1,27.76728268309377,2,google,Medan,Sumatera Utara,1,disposable_email
USR02004,19,0.0,1.8423709931771084,0,0.21818181818181817,25,1,1,52.63518138261465,1,google,Surabaya,Jawa Timur,0,normal
USR02734,26,0.0,3.2359263506290334,0,0.1909090909090909,26,1,1,32.68720054757016,6,facebook,Surabaya,Jawa Timur,0,normal
USR04534,17,0.2857142857142857,2.807354922057604,0,0.37272727272727274,12,1,1,40.89253935660506,20,email,Yogyakarta,DI Yogyakarta,0,normal
USR04673,19,0.0,2.94770277922009,0,0.39999999999999997,13,1,1,57.69472963723477,9,google,Semarang,Jawa Tengah,0,normal
USR06058,20,0.25,2.75,0,0.3090909090909091,17,1,1,57.36618754277892,18,google,Denpasar,Bali,0,normal
USR04242,26,0.45454545454545453,3.0957952550009344,1,0.24545454545454543,12,0,0,43.39219712525667,0,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR00094,22,0.5,2.8464393446710154,1,0.2818181818181818,11,1,1,35.36481861738535,10,phone,Yogyakarta,DI Yogyakarta,1,disposable_email
USR01839,24,0.45454545454545453,3.095795255000934,1,0.35,12,0,1,31.496235455167692,16,facebook,Makassar,Sulawesi Selatan,1,disposable_email
USR07441,22,0.4,3.321928094887362,1,0.41,11,1,0,47.794661190965094,18,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR06155,22,0.0,3.2516291673878226,0,0.3181818181818182,27,1,1,33.46201232032854,5,phone,Bandung,Jawa Barat,0,normal
USR04658,19,0.2222222222222222,2.94770277922009,0,0.2545454545454545,17,1,1,47.37577002053388,17,phone,Bandung,Jawa Barat,0,normal
USR01247,20,0.0,2.5219280948873624,0,0.1909090909090909,26,1,1,29.95482546201232,4,google,Jakarta,DKI Jakarta,0,normal
USR04108,25,0.3333333333333333,3.251629167387823,1,0.3818181818181818,13,1,0,19.096509240246405,7,phone,Jakarta,DKI Jakarta,1,disposable_email
USR07228,25,0.5,3.1219280948873624,1,0.1909090909090909,11,0,1,59.73169062286105,7,email,Bandung,Jawa Barat,1,disposable_email
USR02147,22,0.0,3.2516291673878226,0,0.51,13,1,1,26.934976043805612,2,phone,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR07522,21,0.0,2.5503407095463886,0,0.34545454545454546,13,1,1,50.458590006844624,7,phone,Surabaya,Jawa Timur,0,normal
USR02650,21,0.2222222222222222,2.725480556997868,0,0.2545454545454545,13,1,1,18.524298425735797,11,phone,Makassar,Sulawesi Selatan,0,normal
USR02261,23,0.0,2.6535442970305683,0,0.5818181818181818,19,1,1,17.754962354551676,14,google,Denpasar,Bali,1,suspicious_phone_pattern
USR03491,21,0.0,3.095795255000934,0,0.2545454545454545,13,1,1,52.114989733059545,0,google,Bandung,Jawa Barat,0,normal
USR03486,23,0.45454545454545453,3.095795255000934,1,0.43636363636363634,12,1,1,17.861738535249827,17,google,Jakarta,DKI Jakarta,1,disposable_email
USR09615,19,0.2857142857142857,2.521640636343318,0,0.37272727272727274,9,1,1,41.06228610540725,8,email,Medan,Sumatera Utara,0,normal
USR00875,17,0.2857142857142857,2.235926350629032,0,0.3090909090909091,18,1,1,51.74537987679671,10,phone,Surabaya,Jawa Timur,0,normal
USR03634,23,0.0,2.873140679513133,0,0.49090909090909085,12,1,1,33.374401095140314,9,google,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR02457,25,0.5,3.321928094887362,1,0.39999999999999997,11,1,0,55.29911019849418,1,phone,Semarang,Jawa Tengah,1,disposable_email
USR07146,22,0.5,2.9219280948873623,1,0.3090909090909091,11,0,1,35.238877481177276,1,email,Bandung,Jawa Barat,1,disposable_email
USR06183,24,0.0,3.0220552088742,0,0.2545454545454545,21,1,1,58.1492128678987,7,google,Yogyakarta,DI Yogyakarta,0,normal
USR03109,23,0.5,2.9219280948873623,1,0.3181818181818182,11,0,1,24.257357973990416,13,google,Medan,Sumatera Utara,1,disposable_email
USR07343,26,0.0,3.149397470347699,0,0.27999999999999997,22,1,1,33.05681040383299,3,phone,Jakarta,DKI Jakarta,0,normal
USR07307,23,0.625,2.5,1,0.1909090909090909,9,0,1,43.37303216974675,6,google,Jakarta,DKI Jakarta,1,disposable_email
USR02215,23,0.0,2.845350936622437,0,0.2818181818181818,14,1,1,47.526351813826146,1,email,Bandung,Jawa Barat,0,normal
USR03104,23,0.0,3.0269868333592873,0,0.2545454545454545,14,1,1,26.099931553730322,7,email,Makassar,Sulawesi Selatan,0,normal
USR07361,21,0.5555555555555556,2.94770277922009,1,0.24545454545454543,10,1,1,51.898699520876114,18,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR03117,23,0.0,2.481714572986073,0,0.2818181818181818,27,1,1,27.468856947296374,5,google,Yogyakarta,DI Yogyakarta,0,normal
USR05266,19,0.0,2.725480556997868,0,0.34545454545454546,13,1,1,21.52498288843258,17,google,Yogyakarta,DI Yogyakarta,0,normal
USR08197,17,0.2857142857142857,2.807354922057604,0,0.24000000000000002,13,1,1,27.27173169062286,13,email,Bandung,Jawa Barat,0,normal
USR08402,22,0.5,3.321928094887362,1,0.3181818181818182,11,0,1,22.22861054072553,15,facebook,Surabaya,Jawa Timur,1,disposable_email
USR00199,26,0.38461538461538464,3.238901256602631,1,0.34545454545454546,14,1,0,55.20876112251882,7,phone,Denpasar,Bali,1,disposable_email
USR07385,24,0.0,3.039148671903071,0,0.5,24,1,1,38.08898015058179,21,email,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR09945,24,0.0,2.5495234595978316,0,0.39999999999999997,11,1,1,31.701574264202602,7,phone,Jakarta,DKI Jakarta,0,normal
USR01044,23,0.5,3.321928094887362,1,0.34545454545454546,11,1,1,46.959616700889804,22,phone,Bandung,Jawa Barat,1,disposable_email
USR01106,17,0.2857142857142857,2.5216406363433186,0,0.33999999999999997,15,1,1,30.86652977412731,22,facebook,Makassar,Sulawesi Selatan,0,normal
USR03983,24,0.45454545454545453,3.459431618637298,1,0.21818181818181817,12,0,1,59.12936344969199,16,facebook,Jakarta,DKI Jakarta,1,disposable_email
