node_id,node_type
PAY_PMT04197,payment
PAY_PMT04198,payment
PAY_PMT04199,payment
PAY_PMT04200,payment
PAY_PMT04201,payment
PAY_PMT04202,payment
PAY_PMT04203,payment
PAY_PMT04204,payment
PAY_PMT04205,payment
PAY_PMT04206,payment
PAY_PMT04207,payment
PAY_PMT04208,payment
PAY_PMT04209,payment
PAY_PMT04210,payment
PAY_PMT04211,payment
PAY_PMT04212,payment
PAY_PMT04213,payment
PAY_PMT04214,payment
PAY_PMT04215,payment
PAY_PMT04216,payment
PAY_PMT04217,payment
PAY_PMT04218,payment
PAY_PMT04219,payment
PAY_PMT04220,payment
PAY_PMT04221,payment
PAY_PMT04222,payment
PAY_PMT04223,payment
PAY_PMT04224,payment
PAY_PMT04225,payment
PAY_PMT04226,payment
PAY_PMT04227,payment
PAY_PMT04228,payment
PAY_PMT04229,payment
PAY_PMT04230,payment
PAY_PMT04231,payment
PAY_PMT04232,payment
PAY_PMT04233,payment
PAY_PMT04234,payment
PAY_PMT04235,payment
PAY_PMT04236,payment
PAY_PMT04237,payment
PAY_PMT04238,payment
PAY_PMT04239,payment
PAY_PMT04240,payment
PAY_PMT04241,payment
PAY_PMT04242,payment
PAY_PMT04243,payment
PAY_PMT04244,payment
PAY_PMT04245,payment
PAY_PMT04246,payment
PAY_PMT04247,payment
PAY_PMT04248,payment
PAY_PMT04249,payment
PAY_PMT04250,payment
PAY_PMT04251,payment
PAY_PMT04252,payment
PAY_PMT04253,payment
PAY_PMT04254,payment
PAY_PMT04255,payment
PAY_PMT04256,payment
PAY_PMT04257,payment
PAY_PMT04258,payment
PAY_PMT04259,payment
PAY_PMT04260,payment
PAY_PMT04261,payment
PAY_PMT04262,payment
PAY_PMT04263,payment
PAY_PMT04264,payment
PAY_PMT04265,payment
PAY_PMT04266,payment
PAY_PMT04267,payment
PAY_PMT04268,payment
PAY_PMT04269,payment
PAY_PMT04270,payment
PAY_PMT04271,payment
PAY_PMT04272,payment
PAY_PMT04273,payment
PAY_PMT04274,payment
PAY_PMT04275,payment
PAY_PMT04276,payment
PAY_PMT04277,payment
PAY_PMT04278,payment
PAY_PMT04279,payment
PAY_PMT04280,payment
PAY_PMT04281,payment
PAY_PMT04282,payment
PAY_PMT04283,payment
PAY_PMT04284,payment
PAY_PMT04285,payment
PAY_PMT04286,payment
PAY_PMT04287,payment
PAY_PMT04288,payment
PAY_PMT04289,payment
PAY_PMT04290,payment
PAY_PMT04291,payment
PAY_PMT04292,payment
PAY_PMT04293,payment
PAY_PMT04294,payment
PAY_PMT04295,payment
PAY_PMT04296,payment
PAY_PMT04297,payment
PAY_PMT04298,payment
PAY_PMT04299,payment
PAY_PMT04300,payment
PAY_PMT04301,payment
PAY_PMT04302,payment
PAY_PMT04303,payment
PAY_PMT04304,payment
PAY_PMT04305,payment
PAY_PMT04306,payment
PAY_PMT04307,payment
PAY_PMT04308,payment
PAY_PMT04309,payment
PAY_PMT04310,payment
PAY_PMT04311,payment
PAY_PMT04312,payment
PAY_PMT04313,payment
PAY_PMT04314,payment
PAY_PMT04315,payment
PAY_PMT04316,payment
PAY_PMT04317,payment
PAY_PMT04318,payment
PAY_PMT04319,payment
PAY_PMT04320,payment
PAY_PMT04321,payment
PAY_PMT04322,payment
PAY_PMT04323,payment
PAY_PMT04324,payment
PAY_PMT04325,payment
PAY_PMT04326,payment
PAY_PMT04327,payment
PAY_PMT04328,payment
PAY_PMT04329,payment
PAY_PMT04330,payment
PAY_PMT04331,payment
PAY_PMT04332,payment
PAY_PMT04333,payment
PAY_PMT04334,payment
PAY_PMT04335,payment
PAY_PMT04336,payment
PAY_PMT04337,payment
PAY_PMT04338,payment
PAY_PMT04339,payment
PAY_PMT04340,payment
PAY_PMT04341,payment
PAY_PMT04342,payment
PAY_PMT04343,payment
PAY_PMT04344,payment
PAY_PMT04345,payment
PAY_PMT04346,payment
PAY_PMT04347,payment
PAY_PMT04348,payment
PAY_PMT04349,payment
PAY_PMT04350,payment
PAY_PMT04351,payment
PAY_PMT04352,payment
PAY_PMT04353,payment
PAY_PMT04354,payment
PAY_PMT04355,payment
PAY_PMT04356,payment
PAY_PMT04357,payment
PAY_PMT04358,payment
PAY_PMT04359,payment
PAY_PMT04360,payment
PAY_PMT04361,payment
PAY_PMT04362,payment
PAY_PMT04363,payment
PAY_PMT04364,payment
PAY_PMT04365,payment
PAY_PMT04366,payment
PAY_PMT04367,payment
PAY_PMT04368,payment
PAY_PMT04369,payment
PAY_PMT04370,payment
PAY_PMT04371,payment
PAY_PMT04372,payment
PAY_PMT04373,payment
PAY_PMT04374,payment
PAY_PMT04375,payment
PAY_PMT04376,payment
PAY_PMT04377,payment
PAY_PMT04378,payment
PAY_PMT04379,payment
PAY_PMT04380,payment
PAY_PMT04381,payment
PAY_PMT04382,payment
PAY_PMT04383,payment
PAY_PMT04384,payment
PAY_PMT04385,payment
PAY_PMT04386,payment
PAY_PMT04387,payment
PAY_PMT04388,payment
PAY_PMT04389,payment
PAY_PMT04390,payment
PAY_PMT04391,payment
PAY_PMT04392,payment
PAY_PMT04393,payment
PAY_PMT04394,payment
PAY_PMT04395,payment
PAY_PMT04396,payment
PAY_PMT04397,payment
PAY_PMT04398,payment
PAY_PMT04399,payment
PAY_PMT04400,payment
PAY_PMT04401,payment
PAY_PMT04402,payment
PAY_PMT04403,payment
PAY_PMT04404,payment
PAY_PMT04405,payment
PAY_PMT04406,payment
PAY_PMT04407,payment
PAY_PMT04408,payment
PAY_PMT04409,payment
PAY_PMT04410,payment
PAY_PMT04411,payment
PAY_PMT04412,payment
PAY_PMT04413,payment
PAY_PMT04414,payment
PAY_PMT04415,payment
PAY_PMT04416,payment
PAY_PMT04417,payment
PAY_PMT04418,payment
PAY_PMT04419,payment
PAY_PMT04420,payment
PAY_PMT04421,payment
PAY_PMT04422,payment
PAY_PMT04423,payment
PAY_PMT04424,payment
PAY_PMT04425,payment
PAY_PMT04426,payment
PAY_PMT04427,payment
PAY_PMT04428,payment
PAY_PMT04429,payment
PAY_PMT04430,payment
PAY_PMT04431,payment
PAY_PMT04432,payment
PAY_PMT04433,payment
PAY_PMT04434,payment
PAY_PMT04435,payment
PAY_PMT04436,payment
PAY_PMT04437,payment
PAY_PMT04438,payment
PAY_PMT04439,payment
PAY_PMT04440,payment
PAY_PMT04441,payment
PAY_PMT04442,payment
PAY_PMT04443,payment
PAY_PMT04444,payment
PAY_PMT04445,payment
PAY_PMT04446,payment
PAY_PMT04447,payment
PAY_PMT04448,payment
PAY_PMT04449,payment
PAY_PMT04450,payment
PAY_PMT04451,payment
PAY_PMT04452,payment
PAY_PMT04453,payment
PAY_PMT04454,payment
PAY_PMT04455,payment
PAY_PMT04456,payment
PAY_PMT04457,payment
PAY_PMT04458,payment
PAY_PMT04459,payment
PAY_PMT04460,payment
PAY_PMT04461,payment
PAY_PMT04462,payment
PAY_PMT04463,payment
PAY_PMT04464,payment
PAY_PMT04465,payment
PAY_PMT04466,payment
PAY_PMT04467,payment
PAY_PMT04468,payment
PAY_PMT04469,payment
PAY_PMT04470,payment
PAY_PMT04471,payment
PAY_PMT04472,payment
PAY_PMT04473,payment
PAY_PMT04474,payment
PAY_PMT04475,payment
PAY_PMT04476,payment
PAY_PMT04477,payment
PAY_PMT04478,payment
PAY_PMT04479,payment
PAY_PMT04480,payment
PAY_PMT04481,payment
PAY_PMT04482,payment
PAY_PMT04483,payment
PAY_PMT04484,payment
PAY_PMT04485,payment
PAY_PMT04486,payment
PAY_PMT04487,payment
PAY_PMT04488,payment
PAY_PMT04489,payment
PAY_PMT04490,payment
PAY_PMT04491,payment
PAY_PMT04492,payment
PAY_PMT04493,payment
PAY_PMT04494,payment
PAY_PMT04495,payment
PAY_PMT04496,payment
PAY_PMT04497,payment
PAY_PMT04498,payment
PAY_PMT04499,payment
PAY_PMT04500,payment
PAY_PMT04501,payment
PAY_PMT04502,payment
PAY_PMT04503,payment
PAY_PMT04504,payment
PAY_PMT04505,payment
PAY_PMT04506,payment
PAY_PMT04507,payment
PAY_PMT04508,payment
PAY_PMT04509,payment
PAY_PMT04510,payment
PAY_PMT04511,payment
PAY_PMT04512,payment
PAY_PMT04513,payment
PAY_PMT04514,payment
PAY_PMT04515,payment
PAY_PMT04516,payment
PAY_PMT04517,payment
PAY_PMT04518,payment
PAY_PMT04519,payment
PAY_PMT04520,payment
PAY_PMT04521,payment
PAY_PMT04522,payment
PAY_PMT04523,payment
PAY_PMT04524,payment
PAY_PMT04525,payment
PAY_PMT04526,payment
PAY_PMT04527,payment
PAY_PMT04528,payment
PAY_PMT04529,payment
PAY_PMT04530,payment
PAY_PMT04531,payment
PAY_PMT04532,payment
PAY_PMT04533,payment
PAY_PMT04534,payment
PAY_PMT04535,payment
PAY_PMT04536,payment
PAY_PMT04537,payment
PAY_PMT04538,payment
PAY_PMT04539,payment
PAY_PMT04540,payment
PAY_PMT04541,payment
PAY_PMT04542,payment
PAY_PMT04543,payment
PAY_PMT04544,payment
PAY_PMT04545,payment
PAY_PMT04546,payment
PAY_PMT04547,payment
PAY_PMT04548,payment
PAY_PMT04549,payment
PAY_PMT04550,payment
PAY_PMT04551,payment
PAY_PMT04552,payment
PAY_PMT04553,payment
PAY_PMT04554,payment
PAY_PMT04555,payment
PAY_PMT04556,payment
PAY_PMT04557,payment
PAY_PMT04558,payment
PAY_PMT04559,payment
PAY_PMT04560,payment
PAY_PMT04561,payment
PAY_PMT04562,payment
PAY_PMT04563,payment
PAY_PMT04564,payment
PAY_PMT04565,payment
PAY_PMT04566,payment
PAY_PMT04567,payment
PAY_PMT04568,payment
PAY_PMT04569,payment
PAY_PMT04570,payment
PAY_PMT04571,payment
PAY_PMT04572,payment
PAY_PMT04573,payment
PAY_PMT04574,payment
PAY_PMT04575,payment
PAY_PMT04576,payment
PAY_PMT04577,payment
PAY_PMT04578,payment
PAY_PMT04579,payment
PAY_PMT04580,payment
PAY_PMT04581,payment
PAY_PMT04582,payment
PAY_PMT04583,payment
PAY_PMT04584,payment
PAY_PMT04585,payment
PAY_PMT04586,payment
PAY_PMT04587,payment
PAY_PMT04588,payment
PAY_PMT04589,payment
PAY_PMT04590,payment
PAY_PMT04591,payment
PAY_PMT04592,payment
PAY_PMT04593,payment
PAY_PMT04594,payment
PAY_PMT04595,payment
PAY_PMT04596,payment
PAY_PMT04597,payment
PAY_PMT04598,payment
PAY_PMT04599,payment
PAY_PMT04600,payment
PAY_PMT04601,payment
PAY_PMT04602,payment
PAY_PMT04603,payment
PAY_PMT04604,payment
PAY_PMT04605,payment
PAY_PMT04606,payment
PAY_PMT04607,payment
PAY_PMT04608,payment
PAY_PMT04609,payment
PAY_PMT04610,payment
PAY_PMT04611,payment
PAY_PMT04612,payment
PAY_PMT04613,payment
PAY_PMT04614,payment
PAY_PMT04615,payment
PAY_PMT04616,payment
PAY_PMT04617,payment
PAY_PMT04618,payment
PAY_PMT04619,payment
PAY_PMT04620,payment
PAY_PMT04621,payment
PAY_PMT04622,payment
PAY_PMT04623,payment
PAY_PMT04624,payment
PAY_PMT04625,payment
PAY_PMT04626,payment
PAY_PMT04627,payment
PAY_PMT04628,payment
PAY_PMT04629,payment
PAY_PMT04630,payment
PAY_PMT04631,payment
PAY_PMT04632,payment
PAY_PMT04633,payment
PAY_PMT04634,payment
PAY_PMT04635,payment
PAY_PMT04636,payment
PAY_PMT04637,payment
PAY_PMT04638,payment
PAY_PMT04639,payment
PAY_PMT04640,payment
PAY_PMT04641,payment
PAY_PMT04642,payment
PAY_PMT04643,payment
PAY_PMT04644,payment
PAY_PMT04645,payment
PAY_PMT04646,payment
PAY_PMT04647,payment
PAY_PMT04648,payment
PAY_PMT04649,payment
PAY_PMT04650,payment
PAY_PMT04651,payment
PAY_PMT04652,payment
PAY_PMT04653,payment
PAY_PMT04654,payment
PAY_PMT04655,payment
PAY_PMT04656,payment
PAY_PMT04657,payment
PAY_PMT04658,payment
PAY_PMT04659,payment
PAY_PMT04660,payment
PAY_PMT04661,payment
PAY_PMT04662,payment
PAY_PMT04663,payment
PAY_PMT04664,payment
PAY_PMT04665,payment
PAY_PMT04666,payment
PAY_PMT04667,payment
PAY_PMT04668,payment
PAY_PMT04669,payment
PAY_PMT04670,payment
PAY_PMT04671,payment
PAY_PMT04672,payment
PAY_PMT04673,payment
PAY_PMT04674,payment
PAY_PMT04675,payment
PAY_PMT04676,payment
PAY_PMT04677,payment
PAY_PMT04678,payment
PAY_PMT04679,payment
PAY_PMT04680,payment
PAY_PMT04681,payment
PAY_PMT04682,payment
PAY_PMT04683,payment
PAY_PMT04684,payment
PAY_PMT04685,payment
PAY_PMT04686,payment
PAY_PMT04687,payment
PAY_PMT04688,payment
PAY_PMT04689,payment
PAY_PMT04690,payment
PAY_PMT04691,payment
PAY_PMT04692,payment
PAY_PMT04693,payment
PAY_PMT04694,payment
PAY_PMT04695,payment
PAY_PMT04696,payment
PAY_PMT04697,payment
PAY_PMT04698,payment
PAY_PMT04699,payment
PAY_PMT04700,payment
PAY_PMT04701,payment
PAY_PMT04702,payment
PAY_PMT04703,payment
PAY_PMT04704,payment
PAY_PMT04705,payment
PAY_PMT04706,payment
PAY_PMT04707,payment
PAY_PMT04708,payment
PAY_PMT04709,payment
PAY_PMT04710,payment
PAY_PMT04711,payment
PAY_PMT04712,payment
PAY_PMT04713,payment
PAY_PMT04714,payment
PAY_PMT04715,payment
PAY_PMT04716,payment
PAY_PMT04717,payment
PAY_PMT04718,payment
PAY_PMT04719,payment
PAY_PMT04720,payment
PAY_PMT04721,payment
PAY_PMT04722,payment
PAY_PMT04723,payment
PAY_PMT04724,payment
PAY_PMT04725,payment
PAY_PMT04726,payment
PAY_PMT04727,payment
PAY_PMT04728,payment
PAY_PMT04729,payment
PAY_PMT04730,payment
PAY_PMT04731,payment
PAY_PMT04732,payment
PAY_PMT04733,payment
PAY_PMT04734,payment
PAY_PMT04735,payment
PAY_PMT04736,payment
PAY_PMT04737,payment
PAY_PMT04738,payment
PAY_PMT04739,payment
PAY_PMT04740,payment
PAY_PMT04741,payment
PAY_PMT04742,payment
PAY_PMT04743,payment
PAY_PMT04744,payment
PAY_PMT04745,payment
PAY_PMT04746,payment
PAY_PMT04747,payment
PAY_PMT04748,payment
PAY_PMT04749,payment
PAY_PMT04750,payment
PAY_PMT04751,payment
PAY_PMT04752,payment
PAY_PMT04753,payment
PAY_PMT04754,payment
PAY_PMT04755,payment
PAY_PMT04756,payment
PAY_PMT04757,payment
PAY_PMT04758,payment
PAY_PMT04759,payment
PAY_PMT04760,payment
PAY_PMT04761,payment
PAY_PMT04762,payment
PAY_PMT04763,payment
PAY_PMT04764,payment
PAY_PMT04765,payment
PAY_PMT04766,payment
PAY_PMT04767,payment
PAY_PMT04768,payment
PAY_PMT04769,payment
PAY_PMT04770,payment
PAY_PMT04771,payment
PAY_PMT04772,payment
PAY_PMT04773,payment
PAY_PMT04774,payment
PAY_PMT04775,payment
PAY_PMT04776,payment
PAY_PMT04777,payment
PAY_PMT04778,payment
PAY_PMT04779,payment
PAY_PMT04780,payment
PAY_PMT04781,payment
PAY_PMT04782,payment
PAY_PMT04783,payment
PAY_PMT04784,payment
PAY_PMT04785,payment
PAY_PMT04786,payment
PAY_PMT04787,payment
PAY_PMT04788,payment
PAY_PMT04789,payment
PAY_PMT04790,payment
PAY_PMT04791,payment
PAY_PMT04792,payment
PAY_PMT04793,payment
PAY_PMT04794,payment
PAY_PMT04795,payment
PAY_PMT04796,payment
PAY_PMT04797,payment
PAY_PMT04798,payment
PAY_PMT04799,payment
PAY_PMT04800,payment
PAY_PMT04801,payment
PAY_PMT04802,payment
PAY_PMT04803,payment
PAY_PMT04804,payment
PAY_PMT04805,payment
PAY_PMT04806,payment
PAY_PMT04807,payment
PAY_PMT04808,payment
PAY_PMT04809,payment
PAY_PMT04810,payment
PAY_PMT04811,payment
PAY_PMT04812,payment
PAY_PMT04813,payment
PAY_PMT04814,payment
PAY_PMT04815,payment
PAY_PMT04816,payment
PAY_PMT04817,payment
PAY_PMT04818,payment
PAY_PMT04819,payment
PAY_PMT04820,payment
PAY_PMT04821,payment
PAY_PMT04822,payment
PAY_PMT04823,payment
PAY_PMT04824,payment
PAY_PMT04825,payment
PAY_PMT04826,payment
PAY_PMT04827,payment
PAY_PMT04828,payment
PAY_PMT04829,payment
PAY_PMT04830,payment
PAY_PMT04831,payment
PAY_PMT04832,payment
PAY_PMT04833,payment
PAY_PMT04834,payment
PAY_PMT04835,payment
PAY_PMT04836,payment
PAY_PMT04837,payment
PAY_PMT04838,payment
PAY_PMT04839,payment
PAY_PMT04840,payment
PAY_PMT04841,payment
PAY_PMT04842,payment
PAY_PMT04843,payment
PAY_PMT04844,payment
PAY_PMT04845,payment
PAY_PMT04846,payment
PAY_PMT04847,payment
PAY_PMT04848,payment
PAY_PMT04849,payment
PAY_PMT04850,payment
PAY_PMT04851,payment
PAY_PMT04852,payment
PAY_PMT04853,payment
PAY_PMT04854,payment
PAY_PMT04855,payment
PAY_PMT04856,payment
PAY_PMT04857,payment
PAY_PMT04858,payment
PAY_PMT04859,payment
PAY_PMT04860,payment
PAY_PMT04861,payment
PAY_PMT04862,payment
PAY_PMT04863,payment
PAY_PMT04864,payment
PAY_PMT04865,payment
PAY_PMT04866,payment
PAY_PMT04867,payment
PAY_PMT04868,payment
PAY_PMT04869,payment
PAY_PMT04870,payment
PAY_PMT04871,payment
PAY_PMT04872,payment
PAY_PMT04873,payment
PAY_PMT04874,payment
PAY_PMT04875,payment
PAY_PMT04876,payment
PAY_PMT04877,payment
PAY_PMT04878,payment
PAY_PMT04879,payment
PAY_PMT04880,payment
PAY_PMT04881,payment
PAY_PMT04882,payment
PAY_PMT04883,payment
PAY_PMT04884,payment
PAY_PMT04885,payment
PAY_PMT04886,payment
PAY_PMT04887,payment
PAY_PMT04888,payment
PAY_PMT04889,payment
PAY_PMT04890,payment
PAY_PMT04891,payment
PAY_PMT04892,payment
PAY_PMT04893,payment
PAY_PMT04894,payment
PAY_PMT04895,payment
PAY_PMT04896,payment
PAY_PMT04897,payment
PAY_PMT04898,payment
PAY_PMT04899,payment
PAY_PMT04900,payment
PAY_PMT04901,payment
PAY_PMT04902,payment
PAY_PMT04903,payment
PAY_PMT04904,payment
PAY_PMT04905,payment
PAY_PMT04906,payment
PAY_PMT04907,payment
PAY_PMT04908,payment
PAY_PMT04909,payment
PAY_PMT04910,payment
PAY_PMT04911,payment
PAY_PMT04912,payment
PAY_PMT04913,payment
PAY_PMT04914,payment
PAY_PMT04915,payment
PAY_PMT04916,payment
PAY_PMT04917,payment
PAY_PMT04918,payment
PAY_PMT04919,payment
PAY_PMT04920,payment
PAY_PMT04921,payment
PAY_PMT04922,payment
PAY_PMT04923,payment
PAY_PMT04924,payment
PAY_PMT04925,payment
PAY_PMT04926,payment
PAY_PMT04927,payment
PAY_PMT04928,payment
PAY_PMT04929,payment
PAY_PMT04930,payment
PAY_PMT04931,payment
PAY_PMT04932,payment
PAY_PMT04933,payment
PAY_PMT04934,payment
PAY_PMT04935,payment
PAY_PMT04936,payment
PAY_PMT04937,payment
PAY_PMT04938,payment
PAY_PMT04939,payment
PAY_PMT04940,payment
PAY_PMT04941,payment
PAY_PMT04942,payment
PAY_PMT04943,payment
PAY_PMT04944,payment
PAY_PMT04945,payment
PAY_PMT04946,payment
PAY_PMT04947,payment
PAY_PMT04948,payment
PAY_PMT04949,payment
PAY_PMT04950,payment
PAY_PMT04951,payment
PAY_PMT04952,payment
PAY_PMT04953,payment
PAY_PMT04954,payment
PAY_PMT04955,payment
PAY_PMT04956,payment
PAY_PMT04957,payment
PAY_PMT04958,payment
PAY_PMT04959,payment
PAY_PMT04960,payment
PAY_PMT04961,payment
PAY_PMT04962,payment
PAY_PMT04963,payment
PAY_PMT04964,payment
PAY_PMT04965,payment
PAY_PMT04966,payment
PAY_PMT04967,payment
PAY_PMT04968,payment
PAY_PMT04969,payment
PAY_PMT04970,payment
PAY_PMT04971,payment
PAY_PMT04972,payment
PAY_PMT04973,payment
PAY_PMT04974,payment
PAY_PMT04975,payment
PAY_PMT04976,payment
PAY_PMT04977,payment
PAY_PMT04978,payment
PAY_PMT04979,payment
PAY_PMT04980,payment
PAY_PMT04981,payment
PAY_PMT04982,payment
PAY_PMT04983,payment
PAY_PMT04984,payment
PAY_PMT04985,payment
PAY_PMT04986,payment
PAY_PMT04987,payment
PAY_PMT04988,payment
PAY_PMT04989,payment
PAY_PMT04990,payment
PAY_PMT04991,payment
PAY_PMT04992,payment
PAY_PMT04993,payment
PAY_PMT04994,payment
PAY_PMT04995,payment
PAY_PMT04996,payment
PAY_PMT04997,payment
PAY_PMT04998,payment
PAY_PMT04999,payment
PAY_PMT05000,payment
PAY_PMT05001,payment
PAY_PMT05002,payment
PAY_PMT05003,payment
PAY_PMT05004,payment
PAY_PMT05005,payment
PAY_PMT05006,payment
PAY_PMT05007,payment
PAY_PMT05008,payment
PAY_PMT05009,payment
PAY_PMT05010,payment
PAY_PMT05011,payment
PAY_PMT05012,payment
PAY_PMT05013,payment
PAY_PMT05014,payment
PAY_PMT05015,payment
PAY_PMT05016,payment
PAY_PMT05017,payment
PAY_PMT05018,payment
PAY_PMT05019,payment
PAY_PMT05020,payment
PAY_PMT05021,payment
PAY_PMT05022,payment
PAY_PMT05023,payment
PAY_PMT05024,payment
PAY_PMT05025,payment
PAY_PMT05026,payment
PAY_PMT05027,payment
PAY_PMT05028,payment
PAY_PMT05029,payment
PAY_PMT05030,payment
PAY_PMT05031,payment
PAY_PMT05032,payment
PAY_PMT05033,payment
PAY_PMT05034,payment
PAY_PMT05035,payment
PAY_PMT05036,payment
PAY_PMT05037,payment
PAY_PMT05038,payment
PAY_PMT05039,payment
PAY_PMT05040,payment
PAY_PMT05041,payment
PAY_PMT05042,payment
PAY_PMT05043,payment
PAY_PMT05044,payment
PAY_PMT05045,payment
PAY_PMT05046,payment
PAY_PMT05047,payment
PAY_PMT05048,payment
PAY_PMT05049,payment
PAY_PMT05050,payment
PAY_PMT05051,payment
PAY_PMT05052,payment
PAY_PMT05053,payment
PAY_PMT05054,payment
PAY_PMT05055,payment
PAY_PMT05056,payment
PAY_PMT05057,payment
PAY_PMT05058,payment
PAY_PMT05059,payment
PAY_PMT05060,payment
PAY_PMT05061,payment
PAY_PMT05062,payment
PAY_PMT05063,payment
PAY_PMT05064,payment
PAY_PMT05065,payment
PAY_PMT05066,payment
PAY_PMT05067,payment
PAY_PMT05068,payment
PAY_PMT05069,payment
PAY_PMT05070,payment
PAY_PMT05071,payment
PAY_PMT05072,payment
PAY_PMT05073,payment
PAY_PMT05074,payment
PAY_PMT05075,payment
PAY_PMT05076,payment
PAY_PMT05077,payment
PAY_PMT05078,payment
PAY_PMT05079,payment
PAY_PMT05080,payment
PAY_PMT05081,payment
PAY_PMT05082,payment
PAY_PMT05083,payment
PAY_PMT05084,payment
PAY_PMT05085,payment
PAY_PMT05086,payment
PAY_PMT05087,payment
PAY_PMT05088,payment
PAY_PMT05089,payment
PAY_PMT05090,payment
PAY_PMT05091,payment
PAY_PMT05092,payment
PAY_PMT05093,payment
PAY_PMT05094,payment
PAY_PMT05095,payment
PAY_PMT05096,payment
PAY_PMT05097,payment
PAY_PMT05098,payment
PAY_PMT05099,payment
PAY_PMT05100,payment
PAY_PMT05101,payment
PAY_PMT05102,payment
PAY_PMT05103,payment
PAY_PMT05104,payment
PAY_PMT05105,payment
PAY_PMT05106,payment
PAY_PMT05107,payment
PAY_PMT05108,payment
PAY_PMT05109,payment
PAY_PMT05110,payment
PAY_PMT05111,payment
PAY_PMT05112,payment
PAY_PMT05113,payment
PAY_PMT05114,payment
PAY_PMT05115,payment
PAY_PMT05116,payment
PAY_PMT05117,payment
PAY_PMT05118,payment
PAY_PMT05119,payment
PAY_PMT05120,payment
PAY_PMT05121,payment
PAY_PMT05122,payment
PAY_PMT05123,payment
PAY_PMT05124,payment
PAY_PMT05125,payment
PAY_PMT05126,payment
PAY_PMT05127,payment
PAY_PMT05128,payment
PAY_PMT05129,payment
PAY_PMT05130,payment
PAY_PMT05131,payment
PAY_PMT05132,payment
PAY_PMT05133,payment
PAY_PMT05134,payment
PAY_PMT05135,payment
PAY_PMT05136,payment
PAY_PMT05137,payment
PAY_PMT05138,payment
PAY_PMT05139,payment
PAY_PMT05140,payment
PAY_PMT05141,payment
PAY_PMT05142,payment
PAY_PMT05143,payment
PAY_PMT05144,payment
PAY_PMT05145,payment
PAY_PMT05146,payment
PAY_PMT05147,payment
PAY_PMT05148,payment
PAY_PMT05149,payment
PAY_PMT05150,payment
PAY_PMT05151,payment
PAY_PMT05152,payment
PAY_PMT05153,payment
PAY_PMT05154,payment
PAY_PMT05155,payment
PAY_PMT05156,payment
PAY_PMT05157,payment
PAY_PMT05158,payment
PAY_PMT05159,payment
PAY_PMT05160,payment
PAY_PMT05161,payment
PAY_PMT05162,payment
PAY_PMT05163,payment
PAY_PMT05164,payment
PAY_PMT05165,payment
PAY_PMT05166,payment
PAY_PMT05167,payment
PAY_PMT05168,payment
PAY_PMT05169,payment
PAY_PMT05170,payment
PAY_PMT05171,payment
PAY_PMT05172,payment
PAY_PMT05173,payment
PAY_PMT05174,payment
PAY_PMT05175,payment
PAY_PMT05176,payment
PAY_PMT05177,payment
PAY_PMT05178,payment
PAY_PMT05179,payment
PAY_PMT05180,payment
PAY_PMT05181,payment
PAY_PMT05182,payment
PAY_PMT05183,payment
PAY_PMT05184,payment
PAY_PMT05185,payment
PAY_PMT05186,payment
PAY_PMT05187,payment
PAY_PMT05188,payment
PAY_PMT05189,payment
PAY_PMT05190,payment
PAY_PMT05191,payment
PAY_PMT05192,payment
PAY_PMT05193,payment
PAY_PMT05194,payment
PAY_PMT05195,payment
PAY_PMT05196,payment
PAY_PMT05197,payment
PAY_PMT05198,payment
PAY_PMT05199,payment
PAY_PMT05200,payment
PAY_PMT05201,payment
PAY_PMT05202,payment
PAY_PMT05203,payment
PAY_PMT05204,payment
PAY_PMT05205,payment
PAY_PMT05206,payment
PAY_PMT05207,payment
PAY_PMT05208,payment
PAY_PMT05209,payment
PAY_PMT05210,payment
PAY_PMT05211,payment
PAY_PMT05212,payment
PAY_PMT05213,payment
PAY_PMT05214,payment
PAY_PMT05215,payment
PAY_PMT05216,payment
PAY_PMT05217,payment
PAY_PMT05218,payment
PAY_PMT05219,payment
PAY_PMT05220,payment
PAY_PMT05221,payment
PAY_PMT05222,payment
PAY_PMT05223,payment
PAY_PMT05224,payment
PAY_PMT05225,payment
PAY_PMT05226,payment
PAY_PMT05227,payment
PAY_PMT05228,payment
PAY_PMT05229,payment
PAY_PMT05230,payment
PAY_PMT05231,payment
PAY_PMT05232,payment
PAY_PMT05233,payment
PAY_PMT05234,payment
PAY_PMT05235,payment
PAY_PMT05236,payment
PAY_PMT05237,payment
PAY_PMT05238,payment
PAY_PMT05239,payment
PAY_PMT05240,payment
PAY_PMT05241,payment
PAY_PMT05242,payment
PAY_PMT05243,payment
PAY_PMT05244,payment
PAY_PMT05245,payment
PAY_PMT05246,payment
PAY_PMT05247,payment
PAY_PMT05248,payment
PAY_PMT05249,payment
PAY_PMT05250,payment
PAY_PMT05251,payment
PAY_PMT05252,payment
PAY_PMT05253,payment
PAY_PMT05254,payment
PAY_PMT05255,payment
PAY_PMT05256,payment
PAY_PMT05257,payment
PAY_PMT05258,payment
PAY_PMT05259,payment
PAY_PMT05260,payment
PAY_PMT05261,payment
PAY_PMT05262,payment
PAY_PMT05263,payment
PAY_PMT05264,payment
PAY_PMT05265,payment
PAY_PMT05266,payment
PAY_PMT05267,payment
PAY_PMT05268,payment
PAY_PMT05269,payment
PAY_PMT05270,payment
PAY_PMT05271,payment
PAY_PMT05272,payment
